,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減,複勝
36,3,1,1200,0,0,6,12,56.0,14.4,5,482,0,0
37,3,1,1200,0,0,7,13,56.0,23.6,6,436,0,0
38,3,1,1200,0,0,8,8,54.0,36.0,8,438,0,0
39,3,1,1200,0,0,9,3,56.0,97.1,10,444,0,0
40,3,1,1200,0,0,10,11,54.0,314.5,15,476,0,0
41,3,1,1200,0,0,11,7,54.0,9.7,3,478,0,0
42,3,1,1200,0,0,12,6,54.0,257.9,14,484,0,0
43,3,1,1200,0,0,13,10,53.0,84.9,9,486,0,0
44,3,1,1200,0,0,14,16,54.0,215.4,12,418,0,0
45,3,1,1200,0,0,15,4,54.0,393.4,16,422,0,0
46,3,1,1200,0,0,16,1,54.0,244.3,13,370,0,0
47,4,0,2000,0,0,1,8,56.0,2.5,2,454,10,150
48,4,0,2000,0,0,2,10,55.0,39.8,5,426,-4,"1,080"
49,4,0,2000,0,0,3,11,56.0,4.9,3,472,0,250
50,4,0,2000,0,0,4,4,56.0,1.8,1,432,2,0
51,4,0,2000,0,0,5,7,56.0,41.7,6,422,-6,0
52,4,0,2000,0,0,6,3,56.0,84.8,7,498,0,0
53,4,0,2000,0,0,7,1,54.0,100.3,8,458,-12,0
54,4,0,2000,0,0,8,5,54.0,24.5,4,440,0,0
55,4,0,2000,0,0,9,6,51.0,349.9,10,442,-12,0
56,4,0,2000,0,0,10,9,56.0,455.0,11,376,-2,0
57,4,0,2000,0,0,11,2,56.0,121.9,9,508,-6,0
58,5,1,1400,0,0,1,3,56.0,12.3,4,496,4,180
59,5,1,1400,0,0,2,8,56.0,1.5,1,462,0,110
60,5,1,1400,0,0,3,2,56.0,5.7,2,488,10,150
61,5,1,1400,0,0,4,9,54.0,16.2,6,524,6,0
62,5,1,1400,0,0,5,5,56.0,33.0,7,472,2,0
63,5,1,1400,0,0,6,6,56.0,6.7,3,458,-4,0
64,5,1,1400,0,0,7,4,56.0,77.4,8,448,-4,0
65,5,1,1400,0,0,8,1,56.0,13.0,5,496,4,0
66,5,1,1400,0,0,9,7,54.0,295.9,9,502,-2,0
67,5,1,1400,0,0,10,10,56.0,400.0,10,488,4,0
68,6,1,1800,0,0,1,8,56.0,45.2,12,520,-6,800
69,6,1,1800,0,0,2,12,57.0,5.0,3,540,-4,210
70,6,1,1800,0,0,3,16,57.0,3.0,1,460,-4,150
71,6,1,1800,0,0,4,10,56.0,4.2,2,448,4,0
72,6,1,1800,0,0,5,13,57.0,27.4,10,500,14,0
73,6,1,1800,0,0,6,2,56.0,15.4,6,484,-2,0
74,6,1,1800,0,0,7,14,56.0,32.9,11,534,0,0
75,6,1,1800,0,0,8,7,57.0,97.3,13,472,0,0
76,6,1,1800,0,0,9,3,56.0,11.3,4,460,20,0
77,6,1,1800,0,0,10,11,56.0,18.2,7,514,-4,0
78,6,1,1800,0,0,11,9,57.0,12.4,5,488,0,0
79,6,1,1800,0,0,12,15,56.0,26.5,9,484,-4,0
80,6,1,1800,0,0,13,1,57.0,19.2,8,496,8,0
81,6,1,1800,0,0,14,5,57.0,459.7,15,470,-10,0
82,6,1,1800,0,0,15,6,56.0,286.3,14,530,-6,0
83,6,1,1800,0,0,16,4,51.0,739.9,16,416,-4,0
84,7,1,1400,0,0,1,5,55.0,3.3,1,460,-6,140
85,7,1,1400,0,0,2,12,55.0,4.6,3,534,6,150
86,7,1,1400,0,0,3,8,55.0,4.0,2,418,-6,150
87,7,1,1400,0,0,4,9,54.0,287.0,14,464,14,0
88,7,1,1400,0,0,5,13,55.0,13.4,5,492,-4,0
89,7,1,1400,0,0,6,15,55.0,18.0,6,502,2,0
90,7,1,1400,0,0,7,10,55.0,36.2,9,464,8,0
91,7,1,1400,0,0,8,16,55.0,4.9,4,474,-8,0
92,7,1,1400,0,0,9,4,55.0,116.4,11,500,-6,0
93,7,1,1400,0,0,10,14,55.0,38.4,10,428,-4,0
94,7,1,1400,0,0,11,2,55.0,410.0,16,448,-8,0
95,7,1,1400,0,0,12,3,55.0,178.3,13,454,-10,0
96,7,1,1400,0,0,13,7,55.0,26.5,8,454,-8,0
97,7,1,1400,0,0,14,11,55.0,155.2,12,442,-2,0
98,7,1,1400,0,0,15,1,55.0,25.9,7,548,-4,0
99,7,1,1400,0,0,16,6,55.0,350.7,15,474,-4,0
100,8,0,2000,0,0,1,9,57.0,14.0,7,440,-2,380
101,8,0,2000,0,0,2,11,54.0,4.0,1,454,8,170
102,8,0,2000,0,0,3,15,56.0,6.5,5,524,-6,210
103,8,0,2000,0,0,4,7,56.0,10.5,6,444,14,0
104,8,0,2000,0,0,5,12,57.0,43.4,9,470,-4,0
105,8,0,2000,0,0,6,13,55.0,222.0,16,458,-10,0
106,8,0,2000,0,0,7,4,55.0,55.8,10,440,-6,0
107,8,0,2000,0,0,8,2,54.0,4.7,2,482,8,0
108,8,0,2000,0,0,9,10,56.0,92.1,13,504,-14,0
109,8,0,2000,0,0,10,5,56.0,5.9,3,488,2,0
110,8,0,2000,0,0,11,6,54.0,75.7,11,442,6,0
111,8,0,2000,0,0,12,1,56.0,6.1,4,486,6,0
112,8,0,2000,0,0,13,14,57.0,88.9,12,500,-14,0
113,8,0,2000,0,0,14,3,57.0,20.7,8,486,-12,0
114,8,0,2000,0,0,15,16,56.0,147.5,15,484,-6,0
115,8,0,2000,0,0,16,8,54.0,108.4,14,464,-8,0
116,9,0,2200,0,0,1,2,56.0,3.0,2,492,10,180
117,9,0,2200,0,0,2,5,56.0,4.5,3,478,4,200
118,9,0,2200,0,0,3,3,55.0,2.2,1,476,0,0
119,9,0,2200,0,0,4,1,57.0,38.3,6,478,0,0
120,9,0,2200,0,0,5,6,57.0,7.9,4,470,8,0
121,9,0,2200,0,0,6,4,57.0,82.2,7,528,-2,0
122,9,0,2200,0,0,7,7,56.0,10.3,5,458,2,0
123,10,0,1200,0,0,1,5,54.0,2.0,1,474,8,110
124,10,0,1200,0,0,2,7,54.0,6.8,3,498,-4,180
125,10,0,1200,0,0,3,3,56.0,14.6,7,486,-8,250
126,10,0,1200,0,0,4,2,56.0,7.6,4,472,6,0
127,10,0,1200,0,0,5,10,56.0,5.5,2,460,-4,0
128,10,0,1200,0,0,6,8,56.0,24.4,8,494,10,0
129,10,0,1200,0,0,7,1,54.0,204.6,9,462,6,0
130,10,0,1200,0,0,8,9,54.0,10.3,5,454,-6,0
131,10,0,1200,0,0,9,6,56.0,11.4,6,432,-4,0
132,10,0,1200,0,0,10,4,54.0,312.6,10,446,-2,0
133,11,1,2000,0,0,1,1,56.0,4.0,2,536,6,160
134,11,1,2000,0,0,2,2,56.0,3.1,1,518,2,150
135,11,1,2000,0,0,3,11,53.0,31.6,9,468,-2,570
136,11,1,2000,0,0,4,7,54.0,7.4,3,506,4,0
137,11,1,2000,0,0,5,16,53.0,10.0,6,530,6,0
138,11,1,2000,0,0,6,5,54.0,7.5,4,510,4,0
139,11,1,2000,0,0,7,12,54.0,49.0,11,480,-10,0
140,11,1,2000,0,0,8,6,57.0,9.9,5,488,-4,0
141,11,1,2000,0,0,9,14,55.0,53.0,12,512,-8,0
142,11,1,2000,0,0,10,15,54.0,37.6,10,458,-4,0
143,11,1,2000,0,0,11,3,57.5,25.8,8,530,0,0
144,11,1,2000,0,0,12,8,55.0,109.6,13,478,-4,0
145,11,1,2000,0,0,13,13,53.0,252.4,15,500,-8,0
146,11,1,2000,0,0,14,10,56.0,335.9,16,480,-2,0
147,11,1,2000,0,0,15,4,53.0,230.7,14,498,-6,0
148,11,1,2000,0,0,16,9,54.0,15.4,7,490,2,0
149,12,0,1600,0,0,1,1,55.0,5.0,4,512,6,130
150,12,0,1600,0,0,2,2,57.0,2.4,1,524,-12,110
151,12,0,1600,0,0,3,3,55.0,3.8,2,496,-4,120
152,12,0,1600,0,0,4,8,57.0,21.6,6,474,-6,0
153,12,0,1600,0,0,5,10,55.0,4.4,3,482,-4,0
154,12,0,1600,0,0,6,11,57.0,95.8,9,422,2,0
155,12,0,1600,0,0,7,5,57.0,16.5,5,524,2,0
156,12,0,1600,0,0,8,6,57.0,235.3,10,476,-8,0
157,12,0,1600,0,0,9,7,55.0,61.8,7,422,-4,0
158,12,0,1600,0,0,10,9,56.0,242.4,11,482,14,0
159,12,0,1600,0,0,11,4,57.0,74.5,8,494,8,0
160,1,1,1800,0,0,1,7,54.0,2.7,2,476,-4,150
161,1,1,1800,0,0,2,9,54.0,18.2,5,438,0,510
162,1,1,1800,0,0,3,2,54.0,19.2,6,456,-2,660
163,1,1,1800,0,0,4,15,53.0,11.7,4,460,-2,0
164,1,1,1800,0,0,5,16,54.0,10.6,3,500,0,0
165,1,1,1800,0,0,6,12,54.0,2.0,1,486,0,0
166,1,1,1800,0,0,7,13,54.0,89.0,9,440,-4,0
167,1,1,1800,0,0,8,11,51.0,91.9,10,448,-4,0
168,1,1,1800,0,0,9,8,53.0,201.0,13,412,0,0
169,1,1,1800,0,0,10,3,53.0,35.4,8,436,-8,0
170,1,1,1800,0,0,11,5,54.0,153.6,11,476,0,0
171,1,1,1800,0,0,12,4,54.0,460.2,16,450,-6,0
172,1,1,1800,0,0,13,14,54.0,412.2,15,456,-4,0
173,1,1,1800,0,0,14,1,54.0,370.1,14,464,0,0
174,1,1,1800,0,0,15,10,54.0,160.3,12,456,4,0
175,1,1,1800,0,0,16,6,54.0,32.3,7,440,-6,0
176,2,1,1400,0,0,1,16,56.0,5.9,3,510,0,250
177,2,1,1400,0,0,2,5,54.0,18.3,8,516,22,560
178,2,1,1400,0,0,3,13,56.0,5.6,2,484,-4,210
179,2,1,1400,0,0,4,9,54.0,6.2,5,466,-4,0
180,2,1,1400,0,0,5,11,56.0,4.7,1,442,2,0
181,2,1,1400,0,0,6,10,56.0,64.9,11,484,-6,0
182,2,1,1400,0,0,7,14,54.0,46.1,10,428,0,0
183,2,1,1400,0,0,8,4,56.0,16.1,7,496,2,0
184,2,1,1400,0,0,9,8,53.0,419.2,14,446,-2,0
185,2,1,1400,0,0,10,2,56.0,6.3,6,468,-22,0
186,2,1,1400,0,0,11,3,54.0,434.3,15,420,2,0
187,2,1,1400,0,0,12,7,56.0,265.1,13,556,-2,0
188,2,1,1400,0,0,13,12,56.0,24.5,9,480,-8,0
189,2,1,1400,0,0,14,1,55.0,463.5,16,446,0,0
190,2,1,1400,0,0,15,15,56.0,6.1,4,520,0,0
191,2,1,1400,0,0,16,6,56.0,76.8,12,492,8,0
192,3,1,1800,0,0,1,7,54.0,35.6,7,446,-4,640
193,3,1,1800,0,0,2,4,56.0,2.2,1,476,-4,150
194,3,1,1800,0,0,3,5,56.0,63.3,10,448,-8,840
195,3,1,1800,0,0,4,12,56.0,68.5,11,424,-6,0
196,3,1,1800,0,0,5,1,56.0,111.7,13,466,2,0
197,3,1,1800,0,0,6,13,56.0,4.1,2,484,-6,0
198,3,1,1800,0,0,7,6,56.0,9.9,5,494,2,0
199,3,1,1800,0,0,8,16,56.0,726.6,16,500,-8,0
200,3,1,1800,0,0,9,3,56.0,614.7,15,458,-2,0
201,3,1,1800,0,0,10,2,55.0,68.5,11,500,-16,0
202,3,1,1800,0,0,11,8,53.0,24.9,6,496,-4,0
203,3,1,1800,0,0,12,15,56.0,7.1,4,438,-2,0
204,3,1,1800,0,0,13,10,53.0,6.2,3,434,0,0
205,3,1,1800,0,0,14,14,56.0,323.1,14,470,-6,0
206,3,1,1800,0,0,15,9,56.0,51.5,9,454,-2,0
207,3,1,1800,0,0,16,11,56.0,38.8,8,472,0,0
208,5,0,2400,0,0,1,3,56.0,2.1,1,458,-2,120
209,5,0,2400,0,0,2,9,56.0,5.6,3,470,-2,160
210,5,0,2400,0,0,3,8,55.0,14.2,5,520,-4,220
211,5,0,2400,0,0,4,4,56.0,4.7,2,460,-10,0
212,5,0,2400,0,0,5,1,53.0,42.8,9,444,-6,0
213,5,0,2400,0,0,6,10,54.0,40.4,8,370,-4,0
214,5,0,2400,0,0,7,11,56.0,5.9,4,520,-4,0
215,5,0,2400,0,0,8,7,53.0,84.8,10,512,4,0
216,5,0,2400,0,0,9,5,56.0,35.0,7,516,-4,0
217,5,0,2400,0,0,10,6,56.0,115.8,11,510,-24,0
218,5,0,2400,0,0,11,2,56.0,18.4,6,462,-2,0
219,6,0,2000,0,0,1,2,54.0,2.4,1,454,0,120
220,6,0,2000,0,0,2,15,56.0,24.2,6,496,0,290
221,6,0,2000,0,0,3,12,56.0,4.7,3,452,0,150
222,6,0,2000,0,0,4,7,56.0,6.7,4,430,0,0
223,6,0,2000,0,0,5,1,56.0,4.4,2,532,0,0
224,6,0,2000,0,0,6,6,53.0,215.6,15,420,0,0
225,6,0,2000,0,0,7,10,54.0,77.8,10,424,0,0
226,6,0,2000,0,0,8,3,54.0,263.2,16,398,0,0
227,6,0,2000,0,0,9,11,56.0,94.9,11,490,0,0
228,6,0,2000,0,0,10,14,56.0,9.7,5,524,0,0
229,6,0,2000,0,0,11,4,54.0,53.5,8,440,0,0
230,6,0,2000,0,0,12,5,54.0,58.6,9,384,0,0
231,6,0,2000,0,0,13,16,56.0,46.8,7,464,0,0
232,6,0,2000,0,0,14,9,54.0,164.9,13,480,0,0
233,6,0,2000,0,0,15,8,54.0,130.4,12,482,0,0
234,6,0,2000,0,0,16,13,55.0,190.4,14,460,0,0
235,7,1,1200,0,0,1,2,57.0,3.2,1,502,4,150
236,7,1,1200,0,0,2,12,55.0,15.8,7,470,-2,390
237,7,1,1200,0,0,3,11,57.0,27.3,11,536,-4,530
238,7,1,1200,0,0,4,9,57.0,18.6,9,484,-4,0
239,7,1,1200,0,0,5,4,57.0,4.7,2,512,12,0
240,7,1,1200,0,0,6,1,56.0,5.8,3,472,4,0
241,7,1,1200,0,0,7,3,57.0,18.1,8,490,8,0
242,7,1,1200,0,0,8,15,56.0,19.2,10,544,48,0
243,7,1,1200,0,0,9,10,55.0,141.1,12,460,-2,0
244,7,1,1200,0,0,10,5,57.0,8.7,4,506,0,0
245,7,1,1200,0,0,11,13,57.0,9.7,5,486,-4,0
246,7,1,1200,0,0,12,8,55.0,244.7,13,442,-2,0
247,7,1,1200,0,0,13,7,55.0,389.4,14,432,-8,0
248,7,1,1200,0,0,14,14,57.0,15.6,6,466,6,0
249,7,1,1200,0,0,15,6,55.0,486.5,15,462,4,0
250,8,1,1800,0,0,1,11,56.0,9.3,4,490,-2,170
251,8,1,1800,0,0,2,8,56.0,1.6,1,512,-4,110
252,8,1,1800,0,0,3,12,55.0,5.8,2,484,-8,140
253,8,1,1800,0,0,4,5,57.0,14.8,6,452,4,0
254,8,1,1800,0,0,5,4,54.0,16.7,7,444,-2,0
255,8,1,1800,0,0,6,7,56.0,208.4,11,474,-2,0
256,8,1,1800,0,0,7,6,57.0,167.7,10,496,0,0
257,8,1,1800,0,0,8,1,57.0,11.2,5,484,6,0
258,8,1,1800,0,0,9,9,55.0,8.0,3,510,4,0
259,8,1,1800,0,0,10,2,57.0,143.7,9,510,-2,0
260,8,1,1800,0,0,11,10,56.0,112.1,8,544,-6,0
261,8,1,1800,0,0,12,3,57.0,331.0,12,492,10,0
262,9,0,2200,0,0,1,7,56.0,4.7,3,490,-4,190
263,9,0,2200,0,0,2,5,57.0,3.4,2,446,2,170
264,9,0,2200,0,0,3,3,56.0,19.5,6,524,1,490
265,9,0,2200,0,0,4,1,56.0,8.3,4,504,-4,0
266,9,0,2200,0,0,5,2,56.0,2.1,1,464,-12,0
267,9,0,2200,0,0,6,4,54.0,30.6,7,490,-2,0
268,9,0,2200,0,0,7,8,56.0,14.2,5,512,10,0
269,9,0,2200,0,0,8,6,56.0,74.8,8,476,12,0
270,10,1,1800,0,0,1,13,57.0,10.6,4,474,-6,270
271,10,1,1800,0,0,2,2,55.0,2.6,1,498,2,130
272,10,1,1800,0,0,3,12,57.0,27.5,7,522,4,420
273,10,1,1800,0,0,4,8,56.0,10.9,5,462,0,0
274,10,1,1800,0,0,5,5,57.0,100.7,12,516,8,0
275,10,1,1800,0,0,6,9,57.0,491.3,16,490,-8,0
276,10,1,1800,0,0,7,7,57.0,63.0,11,538,-6,0
277,10,1,1800,0,0,8,15,57.0,5.0,3,476,-2,0
278,10,1,1800,0,0,9,11,55.0,29.5,8,472,-2,0
279,10,1,1800,0,0,10,4,57.0,115.6,13,500,2,0
280,10,1,1800,0,0,11,3,54.0,56.7,10,472,4,0
281,10,1,1800,0,0,12,10,56.0,3.7,2,484,2,0
282,10,1,1800,0,0,13,6,57.0,44.4,9,538,-14,0
283,10,1,1800,0,0,14,1,57.0,16.8,6,518,2,0
284,10,1,1800,0,0,15,14,57.0,281.4,15,476,-10,0
285,10,1,1800,0,0,16,16,55.0,174.9,14,514,4,0
286,11,0,1400,0,0,1,13,54.0,16.8,7,470,-8,480
287,11,0,1400,0,0,2,17,56.0,2.6,1,488,2,130
288,11,0,1400,0,0,3,6,58.0,3.8,2,478,6,150
289,11,0,1400,0,0,4,1,56.0,31.3,11,504,2,0
290,11,0,1400,0,0,5,4,54.0,27.0,10,488,-2,0
291,11,0,1400,0,0,6,2,56.0,12.2,5,502,-2,0
292,11,0,1400,0,0,7,9,56.0,204.2,14,528,14,0
293,11,0,1400,0,0,8,12,56.0,12.0,4,502,0,0
294,11,0,1400,0,0,9,18,56.0,325.9,15,506,30,0
295,11,0,1400,0,0,10,10,56.0,377.0,17,488,-4,0
296,11,0,1400,0,0,11,5,56.0,375.0,16,516,-6,0
297,11,0,1400,0,0,12,16,56.0,18.4,8,486,2,0
298,11,0,1400,0,0,13,7,56.0,57.5,12,478,-2,0
299,11,0,1400,0,0,14,3,56.0,58.7,13,464,-2,0
300,11,0,1400,0,0,15,15,54.0,8.9,3,498,0,0
301,11,0,1400,0,0,16,14,57.0,16.4,6,538,6,0
302,11,0,1400,0,0,17,8,56.0,21.7,9,516,-10,0
303,11,0,1400,0,0,18,11,56.0,409.5,18,462,4,0
304,12,1,1400,0,0,1,4,55.0,5.5,2,488,-2,220
305,12,1,1400,0,0,2,8,55.0,137.6,15,462,10,"2,050"
306,12,1,1400,0,0,3,11,55.0,18.2,7,474,4,470
307,12,1,1400,0,0,4,6,55.0,9.5,5,482,-6,0
308,12,1,1400,0,0,5,14,57.0,22.3,8,482,4,0
309,12,1,1400,0,0,6,13,57.0,50.0,13,464,-4,0
310,12,1,1400,0,0,7,15,55.0,3.1,1,468,-8,0
311,12,1,1400,0,0,8,2,57.0,86.7,14,502,2,0
312,12,1,1400,0,0,9,10,56.0,343.6,16,490,-4,0
313,12,1,1400,0,0,10,9,57.0,24.9,9,508,2,0
314,12,1,1400,0,0,11,7,55.0,29.0,11,436,-10,0
315,12,1,1400,0,0,12,5,57.0,46.1,12,498,-6,0
316,12,1,1400,0,0,13,16,57.0,15.3,6,534,2,0
317,12,1,1400,0,0,14,1,57.0,6.2,3,504,-4,0
318,12,1,1400,0,0,15,12,57.0,6.9,4,470,-4,0
319,12,1,1400,0,0,16,3,57.0,25.1,10,462,-4,0
320,1,1,1800,0,0,1,8,54.0,3.1,1,452,-8,180
321,1,1,1800,0,0,2,10,54.0,8.2,5,504,-8,220
322,1,1,1800,0,0,3,11,54.0,15.4,6,466,-4,340
323,1,1,1800,0,0,4,6,54.0,4.6,3,442,2,0
324,1,1,1800,0,0,5,1,54.0,37.9,8,438,2,0
325,1,1,1800,0,0,6,5,54.0,39.5,9,496,18,0
326,1,1,1800,0,0,7,4,54.0,3.7,2,438,0,0
327,1,1,1800,0,0,8,7,53.0,30.7,7,410,-6,0
328,1,1,1800,0,0,9,9,51.0,284.8,11,422,6,0
329,1,1,1800,0,0,10,2,53.0,450.5,12,454,-8,0
330,1,1,1800,0,0,11,12,54.0,6.4,4,476,0,0
331,2,1,1400,0,0,1,11,56.0,6.8,3,504,6,270
332,2,1,1400,0,0,2,13,56.0,13.1,6,440,-6,320
333,2,1,1400,0,0,3,8,54.0,9.4,4,442,-6,240
334,2,1,1400,0,0,4,15,56.0,4.7,2,502,-4,0
335,2,1,1400,0,0,5,7,56.0,18.6,8,462,-2,0
336,2,1,1400,0,0,6,5,56.0,101.8,12,502,18,0
337,2,1,1400,0,0,7,14,56.0,38.9,10,494,0,0
338,2,1,1400,0,0,8,1,56.0,144.7,14,462,-2,0
339,2,1,1400,0,0,9,9,56.0,2.7,1,470,0,0
340,2,1,1400,0,0,10,3,56.0,115.6,13,514,24,0
341,2,1,1400,0,0,11,4,56.0,9.7,5,474,0,0
342,2,1,1400,0,0,12,16,56.0,91.4,11,512,14,0
343,2,1,1400,0,0,13,12,56.0,14.7,7,484,-2,0
344,2,1,1400,0,0,14,10,56.0,199.9,16,474,2,0
345,2,1,1400,0,0,15,2,56.0,19.0,9,484,14,0
346,3,1,1800,0,0,1,2,56.0,3.6,2,484,-16,350
347,3,1,1800,0,0,2,5,56.0,5.3,3,500,-6,310
348,3,1,1800,0,0,3,3,56.0,20.0,5,496,-2,710
349,3,1,1800,0,0,4,6,56.0,5.6,4,452,-12,0
350,3,1,1800,0,0,5,10,56.0,47.4,6,488,-4,0
351,3,1,1800,0,0,6,9,56.0,1.9,1,486,-14,0
352,3,1,1800,0,0,7,4,56.0,159.2,8,448,-14,0
353,3,1,1800,0,0,8,11,56.0,64.6,7,472,2,0
354,3,1,1800,0,0,9,8,55.0,285.2,10,540,-4,0
355,3,1,1800,0,0,10,1,56.0,479.7,11,406,-4,0
356,3,1,1800,0,0,11,7,56.0,162.3,9,434,0,0
357,5,1,1800,0,0,1,12,56.0,8.0,5,528,0,190
358,5,1,1800,0,0,2,9,56.0,2.4,1,516,0,130
359,5,1,1800,0,0,3,13,54.0,4.3,2,496,0,150
360,5,1,1800,0,0,4,1,56.0,7.5,4,474,0,0
361,5,1,1800,0,0,5,5,54.0,6.2,3,514,0,0
362,5,1,1800,0,0,6,11,56.0,17.1,6,472,0,0
363,5,1,1800,0,0,7,4,54.0,138.7,12,452,0,0
364,5,1,1800,0,0,8,7,54.0,27.2,7,464,0,0
365,5,1,1800,0,0,9,2,56.0,29.7,9,496,0,0
366,5,1,1800,0,0,10,8,56.0,27.7,8,514,0,0
367,5,1,1800,0,0,11,3,56.0,125.2,11,494,0,0
368,5,1,1800,0,0,12,6,56.0,236.2,13,506,0,0
369,5,1,1800,0,0,13,10,55.0,98.8,10,476,0,0
370,6,0,1800,0,0,1,1,56.0,1.2,1,472,-2,100
371,6,0,1800,0,0,2,4,56.0,14.7,4,482,-8,150
372,6,0,1800,0,0,3,2,56.0,4.6,2,476,0,120
373,6,0,1800,0,0,4,3,56.0,12.0,3,454,-2,0
374,6,0,1800,0,0,5,9,54.0,231.4,10,444,-2,0
375,6,0,1800,0,0,6,6,51.0,91.6,7,432,2,0
376,6,0,1800,0,0,7,11,56.0,22.8,5,442,0,0
377,6,0,1800,0,0,8,5,56.0,129.2,8,444,-2,0
378,6,0,1800,0,0,9,8,54.0,28.5,6,430,4,0
379,6,0,1800,0,0,10,10,54.0,192.5,9,452,-4,0
380,6,0,1800,0,0,11,7,54.0,386.8,11,478,6,0
381,7,0,1400,0,0,1,7,56.0,2.3,1,472,0,110
382,7,0,1400,0,0,2,12,56.0,48.6,9,462,-6,520
383,7,0,1400,0,0,3,10,54.0,3.5,2,450,-2,130
384,7,0,1400,0,0,4,4,56.0,16.2,5,470,-2,0
385,7,0,1400,0,0,5,13,56.0,12.6,4,498,-2,0
386,7,0,1400,0,0,6,3,54.0,88.8,12,444,-8,0
387,7,0,1400,0,0,7,6,53.0,5.0,3,440,2,0
388,7,0,1400,0,0,8,11,56.0,20.0,6,460,2,0
389,7,0,1400,0,0,9,8,56.0,25.9,8,448,-6,0
390,7,0,1400,0,0,10,1,56.0,22.3,7,436,12,0
391,7,0,1400,0,0,11,9,54.0,63.6,11,426,0,0
392,7,0,1400,0,0,12,5,54.0,57.1,10,404,-4,0
393,7,0,1400,0,0,13,2,56.0,200.8,13,440,-7,0
394,8,1,1800,0,0,1,4,57.0,2.3,1,504,-6,110
395,8,1,1800,0,0,2,9,57.0,3.4,2,492,2,120
396,8,1,1800,0,0,3,7,57.0,4.3,3,470,0,130
397,8,1,1800,0,0,4,10,57.0,63.3,8,488,-8,0
398,8,1,1800,0,0,5,8,57.0,21.5,5,526,-6,0
399,8,1,1800,0,0,6,1,57.0,23.5,6,512,-2,0
400,8,1,1800,0,0,7,3,54.0,90.9,10,486,34,0
401,8,1,1800,0,0,8,6,56.0,36.7,7,506,-4,0
402,8,1,1800,0,0,9,2,57.0,71.1,9,532,2,0
403,8,1,1800,0,0,10,5,57.0,6.9,4,464,2,0
404,9,0,2000,0,0,1,4,57.0,2.1,1,452,-6,110
405,9,0,2000,0,0,2,1,57.0,4.2,2,460,-6,140
406,9,0,2000,0,0,3,7,57.0,5.3,4,484,-2,150
407,9,0,2000,0,0,4,8,57.0,4.7,3,480,2,0
408,9,0,2000,0,0,5,3,57.0,50.2,8,518,-4,0
409,9,0,2000,0,0,6,5,55.0,41.1,7,456,-2,0
410,9,0,2000,0,0,7,9,57.0,59.5,9,472,0,0
411,9,0,2000,0,0,8,6,57.0,36.9,6,506,0,0
412,9,0,2000,0,0,9,2,57.0,15.1,5,468,8,0
413,10,1,1400,0,0,1,3,57.0,22.8,7,520,16,560
