,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減,複勝
38,4,1,1700,0,0,11,4,51.0,59.4,12,420,-8,0
39,4,1,1700,0,0,12,13,54.0,23.5,8,450,14,0
40,4,1,1700,0,0,13,2,56.0,46.1,11,534,-8,0
41,4,1,1700,0,0,14,9,55.0,590.8,14,440,-4,0
42,5,0,1500,0,0,1,13,54.0,5.2,2,434,0,120
43,5,0,1500,0,0,2,10,54.0,1.7,1,430,0,110
44,5,0,1500,0,0,3,5,54.0,5.5,3,476,0,120
45,5,0,1500,0,0,4,8,54.0,20.5,5,500,0,0
46,5,0,1500,0,0,5,1,54.0,11.9,4,516,0,0
47,5,0,1500,0,0,6,3,52.0,124.6,10,464,0,0
48,5,0,1500,0,0,7,11,52.0,89.1,8,502,0,0
49,5,0,1500,0,0,8,4,53.0,188.1,11,454,0,0
50,5,0,1500,0,0,9,12,54.0,99.1,9,462,0,0
51,5,0,1500,0,0,10,2,54.0,59.1,7,486,0,0
52,5,0,1500,0,0,11,6,54.0,30.2,6,450,0,0
53,5,0,1500,0,0,12,9,53.0,492.3,13,412,0,0
54,5,0,1500,0,0,13,7,54.0,271.3,12,474,0,0
55,6,0,2000,0,0,1,9,56.0,12.6,7,492,-2,450
56,6,0,2000,0,0,2,5,56.0,7.4,4,460,10,290
57,6,0,2000,0,0,3,2,56.0,10.2,6,430,-14,410
58,6,0,2000,0,0,4,6,52.0,6.8,3,420,-4,0
59,6,0,2000,0,0,5,3,53.0,13.9,9,460,-10,0
60,6,0,2000,0,0,6,12,56.0,4.2,2,526,8,0
61,6,0,2000,0,0,7,7,56.0,8.0,5,496,0,0
62,6,0,2000,0,0,8,4,56.0,13.4,8,492,6,0
63,6,0,2000,0,0,9,10,54.0,36.0,10,454,-4,0
64,6,0,2000,0,0,10,11,54.0,4.1,1,444,4,0
65,6,0,2000,0,0,11,8,54.0,145.5,12,452,-8,0
66,6,0,2000,0,0,12,1,53.0,111.3,11,462,6,0
67,7,1,1000,0,0,1,6,55.0,20.2,8,506,14,460
68,7,1,1000,0,0,2,1,53.0,12.1,7,428,-2,300
69,7,1,1000,0,0,3,4,55.0,2.8,1,434,-6,160
70,7,1,1000,0,0,4,10,54.0,5.0,2,468,-4,0
71,7,1,1000,0,0,5,9,57.0,10.6,6,474,-6,0
72,7,1,1000,0,0,6,11,56.0,7.4,4,460,2,0
73,7,1,1000,0,0,7,3,55.0,68.6,11,448,-16,0
74,7,1,1000,0,0,8,5,57.0,6.7,3,440,-16,0
75,7,1,1000,0,0,9,8,57.0,30.3,9,486,4,0
76,7,1,1000,0,0,10,2,52.0,7.7,5,504,0,0
77,7,1,1000,0,0,11,12,57.0,68.4,10,454,-4,0
78,7,1,1000,0,0,12,7,55.0,201.3,12,502,-10,0
79,8,0,1200,0,0,1,6,52.0,1.6,1,458,0,110
80,8,0,1200,0,0,2,8,55.0,2.9,2,450,-2,110
81,8,0,1200,0,0,3,4,55.0,16.1,4,438,6,170
82,8,0,1200,0,0,4,5,55.0,10.8,3,416,-6,0
83,8,0,1200,0,0,5,9,55.0,24.9,6,472,-4,0
84,8,0,1200,0,0,6,2,55.0,16.1,5,496,-4,0
85,8,0,1200,0,0,7,3,55.0,163.6,9,458,-6,0
86,8,0,1200,0,0,8,7,55.0,280.3,10,440,-14,0
87,8,0,1200,0,0,9,1,55.0,70.3,8,428,-10,0
88,8,0,1200,0,0,10,10,55.0,56.2,7,402,18,0
89,9,1,1700,0,0,1,3,57.0,4.7,2,504,2,250
90,9,1,1700,0,0,2,8,54.0,21.1,6,474,-8,850
91,9,1,1700,0,0,3,9,55.0,9.0,4,470,-6,350
92,9,1,1700,0,0,4,5,55.0,1.7,1,484,2,0
93,9,1,1700,0,0,5,11,55.0,29.8,8,440,-14,0
94,9,1,1700,0,0,6,12,57.0,28.1,7,434,-8,0
95,9,1,1700,0,0,7,13,54.0,7.2,3,458,-10,0
96,9,1,1700,0,0,8,1,54.0,32.0,9,468,-2,0
97,9,1,1700,0,0,9,2,57.0,20.3,5,478,0,0
98,9,1,1700,0,0,10,10,57.0,232.9,12,476,-6,0
99,9,1,1700,0,0,11,7,57.0,158.6,11,492,2,0
100,9,1,1700,0,0,12,6,52.0,86.1,10,464,-2,0
101,10,0,1500,0,0,1,2,57.0,7.5,3,508,4,200
102,10,0,1500,0,0,2,4,57.0,2.8,2,448,4,130
103,10,0,1500,0,0,3,12,52.0,60.1,9,474,-6,690
104,10,0,1500,0,0,4,11,57.0,11.7,5,464,-6,0
105,10,0,1500,0,0,5,5,57.0,35.7,7,470,-6,0
106,10,0,1500,0,0,6,14,52.0,85.2,10,450,4,0
107,10,0,1500,0,0,7,8,54.0,2.2,1,498,10,0
108,10,0,1500,0,0,8,3,55.0,248.4,13,426,4,0
109,10,0,1500,0,0,9,9,57.0,26.5,6,508,-12,0
110,10,0,1500,0,0,10,7,54.0,10.0,4,440,-2,0
111,10,0,1500,0,0,11,13,57.0,46.0,8,464,-2,0
112,10,0,1500,0,0,12,6,52.0,316.2,14,422,-2,0
113,10,0,1500,0,0,13,10,54.0,214.5,11,450,-12,0
114,10,0,1500,0,0,14,1,57.0,232.4,12,496,0,0
115,11,0,1800,0,0,1,13,56.0,3.7,2,442,-8,150
116,11,0,1800,0,0,2,12,57.0,2.8,1,460,-4,140
117,11,0,1800,0,0,3,7,53.0,40.1,11,468,-14,560
118,11,0,1800,0,0,4,3,54.0,265.6,14,470,-18,0
119,11,0,1800,0,0,5,5,56.0,10.1,4,456,0,0
120,11,0,1800,0,0,6,9,57.0,14.8,6,448,-2,0
121,11,0,1800,0,0,7,11,53.0,17.0,7,496,-6,0
122,11,0,1800,0,0,8,6,56.0,23.3,9,468,-10,0
123,11,0,1800,0,0,9,2,55.0,7.1,3,446,-8,0
124,11,0,1800,0,0,10,10,55.0,23.1,8,480,2,0
125,11,0,1800,0,0,11,1,53.0,110.9,13,466,-6,0
126,11,0,1800,0,0,11,4,54.0,27.9,10,462,-8,0
127,11,0,1800,0,0,13,8,55.0,11.9,5,506,-4,0
128,11,0,1800,0,0,14,14,56.0,44.4,12,500,-10,0
129,12,0,2600,0,0,1,7,55.0,2.0,1,492,0,110
130,12,0,2600,0,0,2,6,57.0,8.8,3,460,-10,170
131,12,0,2600,0,0,3,9,57.0,13.6,5,422,-10,230
132,12,0,2600,0,0,4,10,55.0,18.3,6,414,-6,0
133,12,0,2600,0,0,5,2,54.0,2.8,2,452,0,0
134,12,0,2600,0,0,6,3,57.0,63.8,8,476,-4,0
135,12,0,2600,0,0,7,5,57.0,44.5,7,412,-6,0
136,12,0,2600,0,0,8,4,57.0,67.4,10,496,-12,0
137,12,0,2600,0,0,9,8,57.0,9.5,4,464,0,0
138,12,0,2600,0,0,10,1,57.0,65.7,9,460,-8,0
139,1,0,1200,0,0,1,2,54.0,1.7,1,500,-2,100
140,1,0,1200,0,0,2,1,54.0,2.0,2,414,0,100
141,1,0,1200,0,0,3,4,54.0,33.5,4,444,-6,160
142,1,0,1200,0,0,4,8,54.0,87.7,7,434,-4,0
143,1,0,1200,0,0,5,7,54.0,24.5,3,422,0,0
144,1,0,1200,0,0,6,3,52.0,83.0,6,418,-8,0
145,1,0,1200,0,0,7,5,53.0,150.5,8,396,-10,0
146,1,0,1200,0,0,8,6,54.0,34.1,5,476,-8,0
147,2,1,1000,0,0,1,9,56.0,2.9,1,496,-8,120
148,2,1,1000,0,0,2,5,56.0,3.0,2,460,-8,130
149,2,1,1000,0,0,3,12,53.0,9.2,4,480,4,170
150,2,1,1000,0,0,4,3,54.0,16.9,6,436,2,0
151,2,1,1000,0,0,5,11,56.0,15.3,5,456,-2,0
152,2,1,1000,0,0,6,4,54.0,28.7,7,474,-6,0
153,2,1,1000,0,0,7,6,55.0,55.9,10,442,0,0
154,2,1,1000,0,0,8,8,54.0,58.1,11,412,-6,0
155,2,1,1000,0,0,9,2,54.0,4.6,3,488,-4,0
156,2,1,1000,0,0,10,7,56.0,54.2,9,458,2,0
157,2,1,1000,0,0,11,1,54.0,65.1,12,450,-1,0
158,2,1,1000,0,0,12,10,55.0,37.2,8,490,0,0
159,3,1,1700,0,0,1,4,56.0,5.1,2,482,10,250
160,3,1,1700,0,0,2,6,56.0,48.4,9,456,-8,820
161,3,1,1700,0,0,3,12,54.0,43.5,8,436,-2,"1,300"
162,3,1,1700,0,0,4,14,56.0,9.4,4,480,2,0
163,3,1,1700,0,0,5,8,55.0,5.8,3,506,2,0
164,3,1,1700,0,0,6,7,56.0,9.5,5,442,2,0
165,3,1,1700,0,0,7,10,54.0,15.8,6,452,-6,0
166,3,1,1700,0,0,8,11,56.0,70.4,11,466,4,0
167,3,1,1700,0,0,9,5,52.0,61.2,10,456,-6,0
168,3,1,1700,0,0,10,1,56.0,2.0,1,482,-2,0
169,3,1,1700,0,0,11,2,54.0,224.2,14,470,-2,0
170,3,1,1700,0,0,12,13,54.0,93.1,12,462,-2,0
171,3,1,1700,0,0,13,3,56.0,101.6,13,428,-8,0
172,3,1,1700,0,0,14,9,56.0,33.5,7,466,-6,0
173,4,0,1500,0,0,1,13,54.0,1.7,1,454,-8,110
174,4,0,1500,0,0,2,2,54.0,4.9,2,474,-8,160
175,4,0,1500,0,0,3,12,54.0,94.2,12,436,-8,960
176,4,0,1500,0,0,4,6,52.0,32.2,8,418,6,0
177,4,0,1500,0,0,5,14,54.0,43.8,9,420,0,0
178,4,0,1500,0,0,6,11,54.0,52.1,10,416,2,0
179,4,0,1500,0,0,7,7,56.0,13.5,5,476,-12,0
180,4,0,1500,0,0,8,9,56.0,31.2,7,466,2,0
181,4,0,1500,0,0,9,5,54.0,7.8,3,422,2,0
182,4,0,1500,0,0,10,3,56.0,11.1,4,474,2,0
183,4,0,1500,0,0,11,10,56.0,18.9,6,458,0,0
184,4,0,1500,0,0,12,8,54.0,262.6,14,394,16,0
185,4,0,1500,0,0,13,4,54.0,63.4,11,428,-12,0
186,4,0,1500,0,0,14,1,56.0,189.4,13,440,-6,0
187,5,0,1800,0,0,1,10,54.0,3.0,2,468,0,140
188,5,0,1800,0,0,2,7,54.0,7.1,4,448,0,190
189,5,0,1800,0,0,3,6,54.0,62.7,7,464,0,610
190,5,0,1800,0,0,4,2,54.0,48.1,6,488,0,0
191,5,0,1800,0,0,5,1,54.0,2.7,1,482,0,0
192,5,0,1800,0,0,6,5,54.0,3.8,3,472,0,0
193,5,0,1800,0,0,7,8,54.0,25.1,5,494,0,0
194,5,0,1800,0,0,8,3,54.0,105.6,8,480,0,0
195,5,0,1800,0,0,9,4,54.0,197.0,10,480,0,0
196,5,0,1800,0,0,10,9,54.0,125.3,9,492,0,0
197,6,1,1700,0,0,1,2,54.0,1.8,1,532,0,110
198,6,1,1700,0,0,2,9,54.0,16.8,5,442,0,270
199,6,1,1700,0,0,3,14,53.0,54.5,8,488,0,690
200,6,1,1700,0,0,4,7,54.0,3.1,2,474,0,0
201,6,1,1700,0,0,5,11,54.0,15.6,4,458,0,0
202,6,1,1700,0,0,6,13,54.0,10.2,3,444,0,0
203,6,1,1700,0,0,7,5,54.0,136.0,10,492,0,0
204,6,1,1700,0,0,8,8,54.0,41.3,7,466,0,0
205,6,1,1700,0,0,9,1,54.0,248.9,14,422,0,0
206,6,1,1700,0,0,10,10,54.0,56.5,9,486,0,0
207,6,1,1700,0,0,11,12,54.0,38.9,6,496,0,0
208,6,1,1700,0,0,12,3,54.0,147.7,11,482,0,0
209,6,1,1700,0,0,13,4,52.0,211.1,13,440,0,0
210,6,1,1700,0,0,14,6,54.0,168.5,12,490,0,0
211,7,0,2000,0,0,1,4,57.0,1.7,1,506,-10,110
212,7,0,2000,0,0,2,6,55.0,11.7,3,450,-10,140
213,7,0,2000,0,0,3,9,55.0,2.6,2,432,16,110
214,7,0,2000,0,0,4,8,57.0,21.8,5,480,2,0
215,7,0,2000,0,0,5,2,52.0,16.1,4,440,0,0
216,7,0,2000,0,0,6,7,57.0,27.2,7,478,-12,0
217,7,0,2000,0,0,7,3,54.0,22.4,6,440,-6,0
218,7,0,2000,0,0,8,5,54.0,76.0,8,436,10,0
219,7,0,2000,0,0,9,1,57.0,151.3,9,496,-4,0
220,8,1,1700,0,0,1,13,57.0,6.2,4,504,4,190
221,8,1,1700,0,0,2,4,54.0,22.7,7,486,-6,480
222,8,1,1700,0,0,3,1,57.0,5.2,2,478,0,170
223,8,1,1700,0,0,4,9,57.0,31.1,10,490,-2,0
224,8,1,1700,0,0,5,5,57.0,3.3,1,434,-6,0
225,8,1,1700,0,0,6,8,55.0,5.4,3,454,8,0
226,8,1,1700,0,0,7,12,57.0,120.2,12,448,-8,0
227,8,1,1700,0,0,8,7,54.0,10.4,6,432,-8,0
228,8,1,1700,0,0,9,3,52.0,24.6,8,460,22,0
229,8,1,1700,0,0,10,14,55.0,128.6,13,492,10,0
230,8,1,1700,0,0,11,11,54.0,219.5,14,464,6,0
231,8,1,1700,0,0,12,10,54.0,30.6,9,460,-8,0
232,8,1,1700,0,0,13,2,55.0,7.3,5,472,-12,0
233,8,1,1700,0,0,14,6,52.0,71.8,11,486,-6,0
234,9,0,1800,0,0,1,3,57.0,16.2,7,448,4,370
235,9,0,1800,0,0,2,5,54.0,3.8,2,464,-8,150
236,9,0,1800,0,0,3,4,55.0,58.2,8,446,-12,890
237,9,0,1800,0,0,4,1,57.0,3.4,1,470,0,0
238,9,0,1800,0,0,5,7,54.0,4.7,3,438,-8,0
239,9,0,1800,0,0,6,6,52.0,7.7,5,538,2,0
240,9,0,1800,0,0,7,2,57.0,5.0,4,500,-2,0
241,9,0,1800,0,0,8,8,54.0,11.7,6,462,4,0
242,10,1,1700,0,0,1,4,55.0,3.5,2,488,-16,180
243,10,1,1700,0,0,2,7,55.0,6.3,4,476,-6,200
244,10,1,1700,0,0,3,5,55.0,17.0,6,490,0,310
245,10,1,1700,0,0,4,6,55.0,4.6,3,472,6,0
246,10,1,1700,0,0,5,10,55.0,20.8,7,492,6,0
247,10,1,1700,0,0,6,12,55.0,12.0,5,452,-14,0
248,10,1,1700,0,0,7,8,55.0,166.6,12,444,-12,0
249,10,1,1700,0,0,8,3,55.0,3.3,1,480,-6,0
250,10,1,1700,0,0,9,11,55.0,29.6,8,512,8,0
251,10,1,1700,0,0,10,9,55.0,45.6,10,450,-10,0
252,10,1,1700,0,0,11,2,55.0,52.0,11,484,8,0
253,10,1,1700,0,0,12,1,55.0,33.2,9,470,-4,0
254,11,0,1800,0,0,1,9,55.0,3.2,1,490,0,130
255,11,0,1800,0,0,2,5,55.0,6.9,4,460,-14,170
256,11,0,1800,0,0,3,2,56.0,4.5,2,488,4,170
257,11,0,1800,0,0,4,3,55.0,13.4,7,472,0,0
258,11,0,1800,0,0,5,8,55.0,22.4,9,476,2,0
259,11,0,1800,0,0,6,11,55.0,17.1,8,460,-2,0
260,11,0,1800,0,0,7,1,55.0,13.2,6,492,-12,0
261,11,0,1800,0,0,8,10,55.0,64.0,10,472,2,0
262,11,0,1800,0,0,9,4,51.0,7.8,5,532,10,0
263,11,0,1800,0,0,10,6,51.0,5.9,3,446,6,0
264,11,0,1800,0,0,11,7,55.0,96.2,11,458,-8,0
265,12,0,1500,0,0,1,3,55.0,4.5,2,490,-2,110
266,12,0,1500,0,0,2,5,55.0,1.4,1,466,-6,110
267,12,0,1500,0,0,3,10,54.0,15.9,5,442,-6,190
268,12,0,1500,0,0,4,7,57.0,74.8,8,502,-2,0
269,12,0,1500,0,0,5,2,55.0,9.5,4,420,0,0
270,12,0,1500,0,0,6,8,55.0,57.6,7,492,-6,0
271,12,0,1500,0,0,7,9,55.0,7.8,3,474,-8,0
272,12,0,1500,0,0,8,6,55.0,39.3,6,480,10,0
273,12,0,1500,0,0,9,4,57.0,207.6,9,486,-2,0
274,1,1,1000,0,0,1,1,54.0,1.3,1,476,-4,100
275,1,1,1000,0,0,2,9,54.0,43.3,9,446,-4,490
276,1,1,1000,0,0,3,10,52.0,8.7,3,466,0,200
277,1,1,1000,0,0,4,6,54.0,34.2,6,444,-2,0
278,1,1,1000,0,0,5,7,54.0,200.9,12,456,-8,0
279,1,1,1000,0,0,6,12,53.0,29.1,5,426,-2,0
280,1,1,1000,0,0,7,8,51.0,102.2,11,434,2,0
281,1,1,1000,0,0,8,3,54.0,15.5,4,470,4,0
282,1,1,1000,0,0,9,4,54.0,8.1,2,436,-4,0
283,1,1,1000,0,0,10,2,54.0,88.2,10,458,-2,0
284,1,1,1000,0,0,11,5,52.0,36.9,7,406,2,0
285,1,1,1000,0,0,12,11,54.0,42.1,8,448,-6,0
286,2,1,1700,0,0,1,3,54.0,3.3,2,436,-12,150
287,2,1,1700,0,0,2,2,53.0,9.0,5,426,-2,280
288,2,1,1700,0,0,3,4,54.0,18.5,6,456,-8,770
289,2,1,1700,0,0,4,12,54.0,5.1,3,468,2,0
290,2,1,1700,0,0,5,6,54.0,6.6,4,458,-8,0
291,2,1,1700,0,0,6,7,54.0,80.6,10,440,-6,0
292,2,1,1700,0,0,7,14,52.0,78.7,9,414,16,0
293,2,1,1700,0,0,8,11,52.0,66.5,8,400,-16,0
294,2,1,1700,0,0,9,10,54.0,2.8,1,474,4,0
295,2,1,1700,0,0,10,5,54.0,83.2,11,478,18,0
296,2,1,1700,0,0,11,13,51.0,228.1,12,386,-10,0
297,2,1,1700,0,0,12,8,54.0,256.1,14,428,4,0
298,2,1,1700,0,0,13,9,54.0,240.0,13,452,2,0
299,2,1,1700,0,0,14,1,54.0,43.2,7,452,-10,0
300,3,0,1200,0,0,1,9,54.0,74.3,11,416,12,"1,550"
301,3,0,1200,0,0,2,11,56.0,7.0,4,498,-2,230
302,3,0,1200,0,0,3,1,54.0,3.0,2,430,-14,160
303,3,0,1200,0,0,4,15,54.0,6.4,3,450,0,0
304,3,0,1200,0,0,5,7,56.0,48.4,8,442,-10,0
305,3,0,1200,0,0,6,14,54.0,43.3,6,418,0,0
306,3,0,1200,0,0,7,13,52.0,53.2,10,454,-4,0
307,3,0,1200,0,0,8,6,54.0,9.2,5,450,-4,0
308,3,0,1200,0,0,9,8,54.0,269.5,14,426,0,0
309,3,0,1200,0,0,9,10,54.0,47.2,7,454,-10,0
310,3,0,1200,0,0,11,5,56.0,51.8,9,494,6,0
311,3,0,1200,0,0,12,2,54.0,2.6,1,426,-2,0
312,3,0,1200,0,0,13,12,54.0,197.5,12,436,0,0
313,3,0,1200,0,0,14,4,54.0,706.1,16,408,-10,0
314,3,0,1200,0,0,15,3,55.0,355.9,15,440,-2,0
315,3,0,1200,0,0,16,16,54.0,256.7,13,388,4,0
316,4,1,1700,0,0,1,7,56.0,7.1,3,504,-4,220
317,4,1,1700,0,0,2,12,56.0,4.1,2,490,-6,170
318,4,1,1700,0,0,3,8,56.0,14.5,5,482,6,400
319,4,1,1700,0,0,4,2,56.0,2.1,1,478,-10,0
320,4,1,1700,0,0,5,3,54.0,22.3,7,420,-6,0
321,4,1,1700,0,0,6,6,56.0,117.2,12,496,2,0
322,4,1,1700,0,0,7,14,52.0,98.1,11,430,-6,0
323,4,1,1700,0,0,8,10,54.0,285.2,13,474,0,0
324,4,1,1700,0,0,9,13,56.0,35.9,8,454,6,0
325,4,1,1700,0,0,10,9,56.0,15.9,6,462,-10,0
326,4,1,1700,0,0,11,11,54.0,43.4,9,476,2,0
327,4,1,1700,0,0,12,5,53.0,49.0,10,420,-4,0
328,4,1,1700,0,0,13,1,56.0,7.2,4,422,-12,0
329,4,1,1700,0,0,14,4,53.0,335.5,14,466,-10,0
330,5,0,1200,0,0,1,9,54.0,2.9,2,442,0,140
331,5,0,1200,0,0,2,5,52.0,15.4,4,424,0,460
332,5,0,1200,0,0,3,1,54.0,54.4,9,422,0,"1,090"
333,5,0,1200,0,0,4,3,54.0,1.9,1,486,0,0
334,5,0,1200,0,0,5,10,54.0,36.2,7,436,0,0
335,5,0,1200,0,0,6,2,54.0,21.6,5,406,0,0
336,5,0,1200,0,0,7,12,54.0,70.0,10,434,0,0
337,5,0,1200,0,0,8,6,54.0,45.6,8,432,0,0
338,5,0,1200,0,0,9,4,54.0,11.1,3,496,0,0
339,5,0,1200,0,0,10,7,54.0,114.0,11,382,0,0
340,5,0,1200,0,0,11,8,54.0,21.9,6,442,0,0
341,5,0,1200,0,0,12,11,54.0,152.2,12,476,0,0
342,6,0,2600,0,0,1,9,56.0,6.2,3,490,-6,250
343,6,0,2600,0,0,2,4,54.0,22.7,9,444,-6,500
344,6,0,2600,0,0,3,1,56.0,8.0,5,488,-6,260
345,6,0,2600,0,0,4,2,54.0,4.7,2,432,-12,0
346,6,0,2600,0,0,5,6,56.0,6.3,4,488,-2,0
347,6,0,2600,0,0,6,8,56.0,18.3,8,460,8,0
348,6,0,2600,0,0,7,13,56.0,117.5,13,512,-2,0
349,6,0,2600,0,0,8,5,56.0,4.0,1,454,-4,0
350,6,0,2600,0,0,9,12,56.0,16.6,7,470,-10,0
351,6,0,2600,0,0,10,14,56.0,37.0,10,476,-8,0
352,6,0,2600,0,0,11,7,56.0,9.7,6,530,-2,0
353,6,0,2600,0,0,12,11,52.0,44.2,12,486,4,0
354,6,0,2600,0,0,13,3,52.0,37.4,11,462,6,0
355,6,0,2600,0,0,14,10,53.0,169.6,14,414,-12,0
356,7,1,1000,0,0,1,8,54.0,2.1,1,472,10,110
357,7,1,1000,0,0,2,6,55.0,19.9,6,462,-16,250
358,7,1,1000,0,0,3,5,57.0,3.0,2,490,0,120
359,7,1,1000,0,0,4,11,57.0,11.6,4,472,0,0
360,7,1,1000,0,0,5,3,57.0,77.0,11,472,-4,0
361,7,1,1000,0,0,6,12,52.0,6.4,3,450,2,0
362,7,1,1000,0,0,7,1,55.0,18.7,5,440,-8,0
363,7,1,1000,0,0,8,2,55.0,27.4,7,490,-10,0
364,7,1,1000,0,0,9,10,55.0,116.0,12,480,-6,0
365,7,1,1000,0,0,10,7,50.0,66.1,9,492,-6,0
366,7,1,1000,0,0,11,9,52.0,66.7,10,440,-8,0
367,7,1,1000,0,0,12,4,52.0,62.9,8,468,-6,0
368,8,0,2000,0,0,1,7,54.0,1.4,1,460,0,110
369,8,0,2000,0,0,2,4,55.0,36.8,7,444,0,420
370,8,0,2000,0,0,3,2,57.0,16.1,3,514,-2,250
371,8,0,2000,0,0,4,5,54.0,60.9,9,506,-2,0
372,8,0,2000,0,0,5,3,55.0,166.8,12,438,0,0
373,8,0,2000,0,0,6,9,55.0,19.5,4,474,-4,0
374,8,0,2000,0,0,7,1,54.0,66.8,10,462,0,0
375,8,0,2000,0,0,8,11,54.0,3.6,2,510,6,0
376,8,0,2000,0,0,9,12,57.0,26.6,6,526,0,0
377,8,0,2000,0,0,10,6,57.0,119.0,11,456,-6,0
378,8,0,2000,0,0,11,13,57.0,22.3,5,470,-10,0
379,8,0,2000,0,0,12,10,54.0,364.7,13,464,6,0
380,8,0,2000,0,0,13,8,57.0,45.1,8,468,2,0
381,9,1,1700,0,0,1,5,57.0,2.1,1,476,-4,130
382,9,1,1700,0,0,2,11,57.0,29.2,9,510,-6,490
383,9,1,1700,0,0,3,2,52.0,5.0,2,450,-12,180
384,9,1,1700,0,0,4,12,57.0,8.1,3,482,-2,0
385,9,1,1700,0,0,5,7,54.0,9.4,5,482,2,0
386,9,1,1700,0,0,6,6,57.0,75.3,11,504,-2,0
387,9,1,1700,0,0,7,8,57.0,8.5,4,486,-12,0
388,9,1,1700,0,0,8,4,57.0,20.7,7,496,-14,0
389,9,1,1700,0,0,9,14,57.0,17.1,6,488,-2,0
390,9,1,1700,0,0,10,13,57.0,160.6,14,480,-12,0
391,9,1,1700,0,0,11,9,52.0,21.1,8,518,14,0
392,9,1,1700,0,0,12,3,54.0,72.8,10,486,0,0
393,9,1,1700,0,0,13,1,52.0,79.1,12,520,-10,0
394,9,1,1700,0,0,14,10,57.0,137.5,13,488,8,0
395,10,0,1800,0,0,1,2,55.0,10.9,4,436,-8,160
396,10,0,1800,0,0,2,11,55.0,1.7,1,436,-2,110
397,10,0,1800,0,0,3,7,55.0,4.6,2,388,-8,130
398,10,0,1800,0,0,4,12,52.0,5.9,3,498,16,0
399,10,0,1800,0,0,5,10,52.0,22.2,6,408,-4,0
400,10,0,1800,0,0,6,6,52.0,53.8,9,480,4,0
401,10,0,1800,0,0,7,5,55.0,76.0,10,418,-2,0
402,10,0,1800,0,0,8,3,55.0,16.2,5,468,-2,0
403,10,0,1800,0,0,9,1,55.0,99.8,11,484,22,0
404,10,0,1800,0,0,10,4,55.0,40.5,8,462,8,0
405,10,0,1800,0,0,11,8,52.0,40.1,7,420,-6,0
406,10,0,1800,0,0,12,9,55.0,194.5,12,426,20,0
407,11,0,2600,0,0,1,10,56.0,7.3,5,512,2,240
408,11,0,2600,0,0,2,3,56.0,4.5,3,506,6,160
409,11,0,2600,0,0,3,1,56.0,5.6,4,522,-2,200
410,11,0,2600,0,0,4,14,56.0,29.5,7,482,-10,0
411,11,0,2600,0,0,5,6,58.0,4.0,2,482,2,0
412,11,0,2600,0,0,6,2,56.0,61.5,12,480,-10,0
413,11,0,2600,0,0,7,4,56.0,51.8,10,518,0,0
