,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減
0,1,1,1700,0,0,1,11,51.0,12.7,5,476,-4
1,1,1,1700,0,0,2,3,56.0,2.8,1,472,0
2,1,1,1700,0,0,3,10,53.0,5.4,3,468,6
3,1,1,1700,0,0,4,5,53.0,28.1,7,468,-4
4,1,1,1700,0,0,5,7,56.0,66.1,11,504,26
5,1,1,1700,0,0,6,12,56.0,9.3,4,482,4
6,1,1,1700,0,0,7,8,56.0,3.0,2,522,-2
7,1,1,1700,0,0,8,1,56.0,40.1,8,482,0
8,1,1,1700,0,0,9,14,56.0,19.6,6,454,-4
9,1,1,1700,0,0,10,6,56.0,64.9,10,448,0
10,1,1,1700,0,0,11,2,54.0,83.4,12,446,-8
11,1,1,1700,0,0,12,4,53.0,47.1,9,456,-6
12,1,1,1700,0,0,13,15,54.0,116.2,14,434,-4
13,1,1,1700,0,0,14,9,54.0,108.5,13,474,-4
14,1,1,1700,0,0,15,13,56.0,203.2,15,458,-8
15,2,0,1200,0,0,1,1,53.0,26.2,8,476,0
16,2,0,1200,0,0,2,3,54.0,7.6,3,406,-16
17,2,0,1200,0,0,3,12,56.0,1.8,1,470,-6
18,2,0,1200,0,0,4,14,53.0,7.3,2,438,0
19,2,0,1200,0,0,5,9,54.0,10.1,4,478,2
20,2,0,1200,0,0,6,6,51.0,14.3,5,418,8
21,2,0,1200,0,0,7,7,54.0,16.1,6,432,-8
22,2,0,1200,0,0,8,10,52.0,23.6,7,470,0
23,2,0,1200,0,0,9,2,51.0,73.8,13,482,2
24,2,0,1200,0,0,10,8,56.0,211.4,16,448,0
25,2,0,1200,0,0,11,16,56.0,44.9,10,396,-20
26,2,0,1200,0,0,12,4,54.0,56.5,12,460,22
27,2,0,1200,0,0,13,11,51.0,88.1,14,406,0
28,2,0,1200,0,0,14,5,54.0,30.8,9,398,0
29,2,0,1200,0,0,15,13,56.0,160.6,15,468,0
30,2,0,1200,0,0,16,15,51.0,50.3,11,428,0
31,3,1,1700,0,0,1,9,52.0,6.5,5,456,2
32,3,1,1700,0,0,2,8,53.0,4.4,3,438,0
33,3,1,1700,0,0,3,6,52.0,24.3,7,458,-4
34,3,1,1700,0,0,4,5,54.0,4.3,1,488,10
35,3,1,1700,0,0,5,3,55.0,42.2,10,452,-2
36,3,1,1700,0,0,6,1,52.0,25.1,8,482,-6
37,3,1,1700,0,0,7,4,52.0,4.4,2,446,-4
38,3,1,1700,0,0,8,10,55.0,5.2,4,500,0
39,3,1,1700,0,0,9,2,55.0,104.1,12,420,-14
40,3,1,1700,0,0,10,14,55.0,107.5,13,454,-8
41,3,1,1700,0,0,11,11,55.0,39.4,9,412,-14
42,3,1,1700,0,0,12,7,55.0,200.7,14,440,-10
43,3,1,1700,0,0,13,12,55.0,18.1,6,440,-2
44,3,1,1700,0,0,14,13,55.0,49.0,11,442,-17
45,6,1,1700,0,0,1,8,53.0,6.6,3,508,-6
46,6,1,1700,0,0,2,4,54.0,1.5,1,488,-2
47,6,1,1700,0,0,3,6,56.0,83.5,10,508,-4
48,6,1,1700,0,0,4,9,54.0,13.6,4,526,10
49,6,1,1700,0,0,5,12,54.0,5.2,2,482,-4
50,6,1,1700,0,0,6,13,54.0,40.5,8,436,-4
51,6,1,1700,0,0,7,2,54.0,95.2,11,520,4
52,6,1,1700,0,0,8,7,54.0,36.9,7,466,-2
53,6,1,1700,0,0,9,3,54.0,134.5,13,484,4
54,6,1,1700,0,0,10,11,54.0,26.9,6,510,-8
55,6,1,1700,0,0,11,10,57.0,45.9,9,490,-2
56,6,1,1700,0,0,12,1,57.0,26.2,5,504,-8
57,6,1,1700,0,0,13,5,57.0,108.9,12,438,-4
58,7,1,1150,0,0,1,13,54.0,2.5,1,496,-8
59,7,1,1150,0,0,2,12,52.0,8.4,4,416,2
60,7,1,1150,0,0,3,16,54.0,5.3,2,468,-6
61,7,1,1150,0,0,4,14,51.0,8.7,5,428,-16
62,7,1,1150,0,0,5,5,51.0,14.8,7,414,6
63,7,1,1150,0,0,6,2,54.0,262.2,15,400,-8
64,7,1,1150,0,0,7,3,51.0,18.3,8,428,2
65,7,1,1150,0,0,8,6,54.0,34.3,9,396,-8
66,7,1,1150,0,0,9,1,51.0,5.7,3,472,-2
67,7,1,1150,0,0,10,4,54.0,113.7,12,408,12
68,7,1,1150,0,0,11,9,51.0,75.7,10,420,-16
69,7,1,1150,0,0,12,7,54.0,172.0,14,412,-6
70,7,1,1150,0,0,13,8,54.0,14.6,6,464,0
71,7,1,1150,0,0,14,11,54.0,146.8,13,422,0
72,7,1,1150,0,0,15,10,51.0,439.4,16,400,-14
73,7,1,1150,0,0,16,15,54.0,105.1,11,438,0
74,8,0,2600,0,0,1,12,54.0,48.2,11,432,-10
75,8,0,2600,0,0,2,13,56.0,2.7,1,450,-4
76,8,0,2600,0,0,3,4,53.0,68.9,13,512,4
77,8,0,2600,0,0,4,2,53.0,79.5,15,460,-16
78,8,0,2600,0,0,5,1,56.0,34.8,9,548,0
79,8,0,2600,0,0,6,3,54.0,6.5,4,450,2
80,8,0,2600,0,0,7,14,56.0,6.9,5,442,-8
81,8,0,2600,0,0,8,8,56.0,6.2,3,486,-4
82,8,0,2600,0,0,9,9,56.0,41.2,10,486,-2
83,8,0,2600,0,0,10,11,53.0,49.5,12,480,-8
84,8,0,2600,0,0,11,16,53.0,21.1,7,492,-14
85,8,0,2600,0,0,12,7,53.0,74.1,14,454,-4
86,8,0,2600,0,0,13,10,56.0,410.9,16,438,-4
87,8,0,2600,0,0,14,6,53.0,34.6,8,416,-8
88,8,0,2600,0,0,15,5,54.0,17.1,6,436,-4
89,8,0,2600,0,0,16,15,56.0,6.2,2,506,-12
90,9,1,1150,0,0,1,15,57.0,8.7,4,454,-12
91,9,1,1150,0,0,2,6,52.0,4.1,1,452,-12
92,9,1,1150,0,0,3,2,57.0,13.8,6,470,-2
93,9,1,1150,0,0,4,16,57.0,13.9,7,488,6
94,9,1,1150,0,0,5,11,57.0,16.8,8,476,-10
95,9,1,1150,0,0,6,4,56.0,40.0,13,522,-6
96,9,1,1150,0,0,7,3,54.0,18.7,10,518,-6
97,9,1,1150,0,0,8,14,54.0,16.8,9,506,0
98,9,1,1150,0,0,9,10,54.0,10.6,5,490,0
99,9,1,1150,0,0,10,8,57.0,316.5,16,472,-15
100,9,1,1150,0,0,11,13,55.0,40.6,14,460,-2
101,9,1,1150,0,0,12,1,55.0,7.3,3,488,0
102,9,1,1150,0,0,13,5,55.0,22.5,11,456,4
103,9,1,1150,0,0,14,7,52.0,299.9,15,438,-9
104,9,1,1150,0,0,15,12,55.0,37.1,12,494,-4
105,9,1,1150,0,0,16,9,57.0,4.5,2,440,-2
106,10,0,2000,0,0,1,2,56.0,2.0,1,450,-2
107,10,0,2000,0,0,2,8,56.0,12.7,5,476,-4
108,10,0,2000,0,0,3,9,54.0,26.9,7,442,-4
109,10,0,2000,0,0,4,4,56.0,4.1,2,480,-6
110,10,0,2000,0,0,5,5,54.0,72.7,10,458,-10
111,10,0,2000,0,0,6,3,56.0,15.0,6,444,0
112,10,0,2000,0,0,7,10,54.0,7.1,3,478,-4
113,10,0,2000,0,0,8,6,56.0,7.2,4,436,-2
114,10,0,2000,0,0,9,7,56.0,36.2,8,442,-8
115,10,0,2000,0,0,10,1,54.0,44.4,9,468,0
116,11,0,1200,0,0,1,13,55.0,8.2,5,486,-14
117,11,0,1200,0,0,2,10,57.0,11.1,6,478,4
118,11,0,1200,0,0,3,9,55.0,76.4,15,428,-4
119,11,0,1200,0,0,4,16,57.0,6.0,3,478,-4
120,11,0,1200,0,0,5,6,55.0,46.0,13,454,-6
121,11,0,1200,0,0,6,3,55.0,5.4,2,464,-6
122,11,0,1200,0,0,7,11,55.0,117.9,16,436,2
123,11,0,1200,0,0,8,5,57.0,18.5,9,454,-14
124,11,0,1200,0,0,9,8,55.0,42.7,11,482,-12
125,11,0,1200,0,0,10,14,55.0,4.8,1,502,-2
126,11,0,1200,0,0,11,15,57.0,20.1,10,482,-6
127,11,0,1200,0,0,12,7,55.0,71.6,14,456,2
128,11,0,1200,0,0,13,1,57.0,6.7,4,488,-10
129,11,0,1200,0,0,14,2,57.0,14.2,7,482,2
130,11,0,1200,0,0,15,4,57.0,45.7,12,466,12
131,11,0,1200,0,0,16,12,57.0,16.1,8,502,8
132,12,0,1800,0,0,1,9,57.0,15.5,7,414,-10
133,12,0,1800,0,0,2,12,57.0,22.0,10,500,2
134,12,0,1800,0,0,3,5,57.0,76.7,13,446,0
135,12,0,1800,0,0,4,16,57.0,15.8,8,446,-10
136,12,0,1800,0,0,5,14,57.0,7.4,3,502,-4
137,12,0,1800,0,0,6,2,55.0,10.8,5,478,-6
138,12,0,1800,0,0,7,13,57.0,13.4,6,492,4
139,12,0,1800,0,0,8,4,57.0,2.5,1,492,-2
140,12,0,1800,0,0,9,15,55.0,132.4,16,466,-2
141,12,0,1800,0,0,10,11,57.0,7.2,2,490,-2
142,12,0,1800,0,0,11,8,57.0,9.4,4,468,-10
143,12,0,1800,0,0,12,3,57.0,18.6,9,466,-20
144,12,0,1800,0,0,13,1,55.0,71.6,12,406,-6
145,12,0,1800,0,0,14,10,55.0,27.1,11,462,0
146,12,0,1800,0,0,15,7,57.0,103.3,15,520,0
147,12,0,1800,0,0,16,6,57.0,90.0,14,454,-4
148,1,1,1700,0,0,1,5,56.0,1.7,1,512,-10
149,1,1,1700,0,0,2,13,56.0,7.2,3,468,2
150,1,1,1700,0,0,3,15,55.0,37.9,8,504,28
151,1,1,1700,0,0,4,3,56.0,34.3,7,502,-12
152,1,1,1700,0,0,5,12,54.0,5.4,2,486,-8
153,1,1,1700,0,0,6,14,56.0,66.4,10,508,-8
154,1,1,1700,0,0,7,11,54.0,12.2,5,478,2
155,1,1,1700,0,0,8,10,56.0,162.8,12,444,-2
156,1,1,1700,0,0,9,2,56.0,74.9,11,482,-4
157,1,1,1700,0,0,10,8,56.0,203.5,14,470,-4
158,1,1,1700,0,0,11,7,56.0,28.6,6,492,0
159,1,1,1700,0,0,12,9,51.0,42.4,9,458,0
160,1,1,1700,0,0,13,4,56.0,7.8,4,532,-4
161,1,1,1700,0,0,14,6,51.0,449.9,15,482,-4
162,1,1,1700,0,0,15,1,54.0,173.9,13,474,-14
163,2,0,1200,0,0,1,10,54.0,5.4,3,472,-8
164,2,0,1200,0,0,2,5,54.0,125.4,12,434,10
165,2,0,1200,0,0,3,7,51.0,2.4,1,472,0
166,2,0,1200,0,0,4,9,54.0,12.5,5,468,6
167,2,0,1200,0,0,5,13,53.0,132.5,13,460,-4
168,2,0,1200,0,0,6,8,56.0,13.3,6,502,-2
169,2,0,1200,0,0,7,6,54.0,6.7,4,432,-8
170,2,0,1200,0,0,8,11,56.0,4.8,2,468,2
171,2,0,1200,0,0,9,3,55.0,66.7,9,458,0
172,2,0,1200,0,0,10,4,53.0,18.6,7,474,0
173,2,0,1200,0,0,11,12,53.0,160.5,16,414,-6
174,2,0,1200,0,0,12,15,53.0,160.3,15,432,0
175,2,0,1200,0,0,13,16,54.0,117.0,11,390,0
176,2,0,1200,0,0,14,14,53.0,102.5,10,446,0
177,2,0,1200,0,0,15,2,54.0,29.0,8,446,-16
178,2,0,1200,0,0,16,1,54.0,154.9,14,436,0
179,3,1,1700,0,0,1,6,57.0,2.8,1,488,-4
180,3,1,1700,0,0,2,13,57.0,3.1,2,466,4
181,3,1,1700,0,0,3,15,54.0,17.9,6,496,-2
182,3,1,1700,0,0,4,3,54.0,28.7,10,486,2
183,3,1,1700,0,0,5,4,57.0,28.7,10,450,-2
184,3,1,1700,0,0,6,5,54.0,18.7,9,510,-2
185,3,1,1700,0,0,7,9,57.0,18.7,8,504,6
186,3,1,1700,0,0,8,7,57.0,18.5,7,536,2
187,3,1,1700,0,0,9,12,56.0,159.7,15,466,6
188,3,1,1700,0,0,10,1,57.0,17.7,5,458,4
189,3,1,1700,0,0,11,8,54.0,8.8,3,462,4
190,3,1,1700,0,0,12,2,57.0,12.4,4,478,-4
191,3,1,1700,0,0,13,11,52.0,66.1,13,458,2
192,3,1,1700,0,0,14,14,57.0,137.9,14,444,10
193,3,1,1700,0,0,15,10,54.0,51.8,12,468,-6
194,5,0,2000,0,0,1,1,51.0,11.3,5,380,-12
195,5,0,2000,0,0,2,14,54.0,1.8,1,464,-4
196,5,0,2000,0,0,3,10,54.0,29.6,7,454,-8
197,5,0,2000,0,0,4,13,54.0,57.9,11,448,0
198,5,0,2000,0,0,5,2,53.0,9.8,4,446,-6
199,5,0,2000,0,0,6,16,54.0,23.0,6,450,-14
200,5,0,2000,0,0,7,11,53.0,8.1,3,418,-8
201,5,0,2000,0,0,8,5,54.0,5.9,2,462,0
202,5,0,2000,0,0,9,3,54.0,88.6,14,418,-2
203,5,0,2000,0,0,10,4,52.0,114.8,15,394,-8
204,5,0,2000,0,0,11,6,54.0,80.4,13,432,-10
205,5,0,2000,0,0,12,12,54.0,66.4,12,486,0
206,5,0,2000,0,0,13,15,51.0,46.0,10,412,-10
207,5,0,2000,0,0,14,8,53.0,147.6,16,416,-2
208,5,0,2000,0,0,15,7,54.0,40.7,8,402,-20
209,6,1,1150,0,0,1,13,56.0,6.3,4,460,8
210,6,1,1150,0,0,2,11,53.0,2.6,1,456,-4
211,6,1,1150,0,0,3,8,52.0,17.7,5,410,-10
212,6,1,1150,0,0,4,10,51.0,5.3,3,426,4
213,6,1,1150,0,0,5,7,54.0,3.0,2,434,0
214,6,1,1150,0,0,6,5,56.0,26.1,6,464,1
215,6,1,1150,0,0,7,2,53.0,117.1,11,418,1
216,6,1,1150,0,0,8,4,53.0,157.2,12,432,2
217,6,1,1150,0,0,9,12,54.0,299.5,15,468,-14
218,6,1,1150,0,0,10,1,51.0,42.9,8,416,-12
219,6,1,1150,0,0,11,3,56.0,46.3,9,440,-12
220,6,1,1150,0,0,12,9,56.0,246.1,14,450,-12
221,6,1,1150,0,0,13,6,53.0,36.8,7,472,-6
222,6,1,1150,0,0,14,16,54.0,196.7,13,474,-16
223,6,1,1150,0,0,15,15,54.0,466.1,16,434,2
224,6,1,1150,0,0,16,14,56.0,99.3,10,458,0
225,7,0,1800,0,0,1,1,53.0,2.8,1,464,0
226,7,0,1800,0,0,2,9,56.0,161.7,15,460,0
227,7,0,1800,0,0,3,3,56.0,28.7,9,452,-4
228,7,0,1800,0,0,4,8,53.0,2.9,2,470,-2
229,7,0,1800,0,0,5,7,53.0,17.5,6,488,-10
230,7,0,1800,0,0,6,11,56.0,21.1,8,448,-2
231,7,0,1800,0,0,7,5,56.0,8.1,3,456,4
232,7,0,1800,0,0,8,12,56.0,9.3,4,498,2
233,7,0,1800,0,0,9,16,54.0,121.6,13,452,4
234,7,0,1800,0,0,10,6,56.0,55.0,11,472,0
235,7,0,1800,0,0,11,13,56.0,139.2,14,450,0
236,7,0,1800,0,0,12,4,56.0,20.0,7,466,2
237,7,0,1800,0,0,13,2,54.0,47.2,10,416,-6
238,7,0,1800,0,0,14,15,56.0,58.9,12,432,0
239,7,0,1800,0,0,15,14,56.0,13.9,5,452,-4
240,7,0,1800,0,0,16,10,54.0,451.7,16,414,-16
241,8,1,1150,0,0,1,13,54.0,7.6,4,474,4
242,8,1,1150,0,0,2,4,54.0,5.7,2,468,0
243,8,1,1150,0,0,3,6,54.0,8.4,5,494,6
244,8,1,1150,0,0,4,14,54.0,26.7,8,482,-4
245,8,1,1150,0,0,5,5,54.0,3.0,1,486,-10
246,8,1,1150,0,0,6,12,57.0,31.0,10,468,-2
247,8,1,1150,0,0,7,8,52.0,28.9,9,482,4
248,8,1,1150,0,0,8,10,52.0,68.9,13,454,-2
249,8,1,1150,0,0,9,7,55.0,211.8,14,454,6
250,8,1,1150,0,0,10,1,54.0,31.2,11,460,-8
251,8,1,1150,0,0,11,11,54.0,8.5,6,430,-2
252,8,1,1150,0,0,12,9,54.0,5.9,3,492,-10
253,8,1,1150,0,0,13,3,55.0,24.2,7,456,6
254,8,1,1150,0,0,14,2,53.0,66.8,12,446,-6
255,9,0,1200,0,0,1,16,55.0,1.9,1,462,0
256,9,0,1200,0,0,2,4,52.0,7.2,3,474,0
257,9,0,1200,0,0,3,5,53.0,18.6,5,442,-10
258,9,0,1200,0,0,4,8,52.0,70.4,14,456,-10
259,9,0,1200,0,0,5,3,52.0,50.7,12,474,20
260,9,0,1200,0,0,6,9,55.0,9.0,4,450,10
261,9,0,1200,0,0,7,12,55.0,62.7,13,434,-1
262,9,0,1200,0,0,8,2,54.0,6.3,2,480,-26
263,9,0,1200,0,0,9,6,55.0,47.6,11,474,-14
264,9,0,1200,0,0,10,15,52.0,18.6,6,426,12
265,9,0,1200,0,0,11,7,55.0,26.4,9,446,2
266,9,0,1200,0,0,12,10,52.0,24.5,8,390,2
267,9,0,1200,0,0,13,14,55.0,19.2,7,436,-8
268,9,0,1200,0,0,14,11,52.0,430.2,16,398,-2
269,9,0,1200,0,0,15,13,55.0,214.8,15,434,-7
270,9,0,1200,0,0,16,1,54.0,44.4,10,490,-4
271,10,0,2000,0,0,1,4,57.0,4.0,2,482,2
272,10,0,2000,0,0,2,15,55.0,15.2,5,448,-12
273,10,0,2000,0,0,3,8,57.0,3.0,1,500,-2
274,10,0,2000,0,0,4,10,55.0,19.4,6,438,2
275,10,0,2000,0,0,5,7,55.0,22.9,8,476,-4
276,10,0,2000,0,0,6,5,57.0,60.1,14,476,-8
277,10,0,2000,0,0,7,3,57.0,32.6,12,422,-4
278,10,0,2000,0,0,8,6,57.0,6.2,3,412,-2
279,10,0,2000,0,0,9,2,55.0,19.7,7,452,6
280,10,0,2000,0,0,10,14,55.0,148.2,15,436,-2
281,10,0,2000,0,0,11,1,57.0,185.4,16,456,-8
282,10,0,2000,0,0,12,11,57.0,25.7,10,490,-2
283,10,0,2000,0,0,13,16,57.0,23.2,9,462,2
284,10,0,2000,0,0,14,12,57.0,31.7,11,446,-4
285,10,0,2000,0,0,15,13,57.0,36.4,13,476,-6
286,10,0,2000,0,0,16,9,57.0,9.2,4,500,0
287,11,1,1700,0,0,1,4,54.0,7.8,5,508,-6
288,11,1,1700,0,0,2,8,52.0,17.8,9,432,-6
289,11,1,1700,0,0,3,9,54.0,5.9,2,452,2
290,11,1,1700,0,0,4,14,54.0,10.4,6,462,-12
291,11,1,1700,0,0,5,13,55.0,4.5,1,492,-12
292,11,1,1700,0,0,6,5,56.0,6.0,3,520,-2
293,11,1,1700,0,0,7,3,53.0,200.5,15,480,-4
294,11,1,1700,0,0,8,11,54.0,16.2,7,504,0
295,11,1,1700,0,0,9,15,56.0,6.3,4,484,-2
296,11,1,1700,0,0,10,1,54.0,32.6,12,520,2
297,11,1,1700,0,0,11,7,54.0,19.9,10,490,-6
298,11,1,1700,0,0,12,6,54.0,16.4,8,510,-2
299,11,1,1700,0,0,13,10,54.0,134.1,13,450,-6
300,11,1,1700,0,0,14,12,54.0,160.8,14,506,-16
301,11,1,1700,0,0,15,2,51.0,23.1,11,460,-4
302,12,0,1200,0,0,1,16,55.0,5.1,2,482,-4
303,12,0,1200,0,0,2,3,55.0,9.5,7,410,4
304,12,0,1200,0,0,3,1,55.0,6.4,4,508,6
305,12,0,1200,0,0,4,8,55.0,24.6,9,464,10
306,12,0,1200,0,0,5,10,57.0,7.0,5,494,2
307,12,0,1200,0,0,6,7,57.0,90.7,13,450,-6
308,12,0,1200,0,0,7,11,55.0,74.1,11,462,-10
309,12,0,1200,0,0,8,6,55.0,74.8,12,510,10
310,12,0,1200,0,0,9,9,55.0,23.6,8,468,-12
311,12,0,1200,0,0,10,14,57.0,4.9,1,452,-4
312,12,0,1200,0,0,11,5,55.0,5.6,3,508,-10
313,12,0,1200,0,0,12,12,57.0,71.2,10,424,-2
314,12,0,1200,0,0,13,13,57.0,255.4,16,490,-10
315,12,0,1200,0,0,14,4,55.0,8.5,6,466,-6
316,12,0,1200,0,0,15,15,55.0,102.8,14,464,2
317,1,1,1150,0,0,1,7,54.0,4.3,3,516,-4
318,1,1,1150,0,0,2,16,53.0,3.3,1,442,8
319,1,1,1150,0,0,3,11,56.0,10.3,5,486,2
320,1,1,1150,0,0,4,14,53.0,4.2,2,470,-6
321,1,1,1150,0,0,5,3,56.0,4.8,4,496,-6
322,1,1,1150,0,0,6,8,51.0,76.8,12,444,-14
323,1,1,1150,0,0,7,1,51.0,94.3,13,462,0
324,1,1,1150,0,0,8,4,56.0,29.0,6,432,-8
325,1,1,1150,0,0,9,10,51.0,30.9,7,458,-4
326,1,1,1150,0,0,10,5,56.0,229.2,15,494,6
327,1,1,1150,0,0,11,2,54.0,41.3,8,444,0
328,1,1,1150,0,0,12,15,56.0,73.9,11,518,-8
329,1,1,1150,0,0,13,12,56.0,48.1,10,508,0
330,1,1,1150,0,0,14,6,53.0,243.6,16,430,2
331,1,1,1150,0,0,15,9,51.0,42.6,9,438,0
332,1,1,1150,0,0,16,13,52.0,187.5,14,452,-28
333,2,0,1200,0,0,1,14,54.0,18.0,7,468,-6
334,2,0,1200,0,0,2,13,54.0,4.7,2,456,-4
335,2,0,1200,0,0,3,10,54.0,3.2,1,468,0
336,2,0,1200,0,0,4,3,53.0,41.8,9,424,-10
337,2,0,1200,0,0,5,2,54.0,26.0,8,424,0
338,2,0,1200,0,0,6,12,54.0,6.4,4,466,0
339,2,0,1200,0,0,7,16,54.0,9.4,5,422,10
340,2,0,1200,0,0,8,4,54.0,56.3,10,470,0
341,2,0,1200,0,0,9,6,54.0,56.7,11,446,0
342,2,0,1200,0,0,10,11,51.0,5.5,3,452,10
343,2,0,1200,0,0,11,8,54.0,96.8,14,472,0
344,2,0,1200,0,0,12,5,54.0,11.6,6,434,8
345,2,0,1200,0,0,13,1,53.0,62.6,12,444,0
346,2,0,1200,0,0,14,15,54.0,94.5,13,408,0
347,2,0,1200,0,0,15,7,53.0,123.7,15,418,0
348,2,0,1200,0,0,16,9,54.0,306.6,16,456,0
349,3,1,1700,0,0,1,8,56.0,192.8,13,536,0
350,3,1,1700,0,0,2,6,56.0,5.9,3,492,-2
351,3,1,1700,0,0,3,4,56.0,2.6,1,468,2
352,3,1,1700,0,0,4,7,56.0,13.7,6,426,2
353,3,1,1700,0,0,5,15,56.0,10.2,5,448,-4
354,3,1,1700,0,0,6,2,56.0,48.8,9,434,-12
355,3,1,1700,0,0,7,5,53.0,4.1,2,502,-10
356,3,1,1700,0,0,8,12,53.0,18.1,7,438,-8
357,3,1,1700,0,0,9,13,52.0,79.3,11,448,8
358,3,1,1700,0,0,10,1,56.0,90.2,12,502,0
359,3,1,1700,0,0,11,10,54.0,77.5,10,454,0
360,3,1,1700,0,0,12,9,54.0,438.2,15,468,-2
361,3,1,1700,0,0,13,14,53.0,217.0,14,434,-8
362,3,1,1700,0,0,14,3,56.0,29.5,8,524,-4
363,3,1,1700,0,0,15,11,56.0,7.2,4,476,0
364,4,0,1800,0,0,1,2,56.0,2.7,1,438,0
365,4,0,1800,0,0,2,13,53.0,11.6,7,464,12
366,4,0,1800,0,0,3,5,54.0,11.3,6,454,-4
367,4,0,1800,0,0,4,8,53.0,7.0,3,484,0
368,4,0,1800,0,0,5,6,56.0,8.2,4,442,-8
369,4,0,1800,0,0,6,15,56.0,5.4,2,460,-8
370,4,0,1800,0,0,7,11,54.0,216.7,15,434,-6
371,4,0,1800,0,0,8,14,56.0,24.4,8,496,16
372,4,0,1800,0,0,9,4,56.0,26.9,10,444,6
373,4,0,1800,0,0,10,16,54.0,24.7,9,422,-6
374,4,0,1800,0,0,11,1,51.0,47.8,11,448,-4
375,4,0,1800,0,0,12,10,56.0,70.0,12,474,0
376,4,0,1800,0,0,13,9,56.0,11.1,5,526,0
377,4,0,1800,0,0,14,3,51.0,170.5,14,478,0
378,4,0,1800,0,0,15,7,53.0,404.5,16,416,-20
379,4,0,1800,0,0,16,12,55.0,142.4,13,524,0
380,5,0,1200,0,0,1,11,56.0,3.4,2,452,-4
381,5,0,1200,0,0,2,16,56.0,9.3,4,460,4
382,5,0,1200,0,0,3,2,56.0,16.1,8,466,6
383,5,0,1200,0,0,4,12,51.0,10.0,5,460,-8
384,5,0,1200,0,0,5,7,53.0,68.5,11,440,-10
385,5,0,1200,0,0,6,8,54.0,48.2,10,424,-6
386,5,0,1200,0,0,7,4,54.0,158.3,14,446,-8
387,5,0,1200,0,0,8,15,54.0,18.8,9,446,2
388,5,0,1200,0,0,9,6,55.0,94.4,12,440,14
389,5,0,1200,0,0,10,5,54.0,3.2,1,450,-6
390,5,0,1200,0,0,11,10,54.0,15.4,7,488,-2
391,5,0,1200,0,0,12,3,51.0,8.4,3,418,-10
392,5,0,1200,0,0,13,1,51.0,149.5,13,420,-24
393,5,0,1200,0,0,14,13,51.0,13.0,6,394,-10
394,5,0,1200,0,0,15,14,53.0,203.4,15,366,-6
395,5,0,1200,0,0,16,9,56.0,278.6,16,418,-12
396,6,0,2000,0,0,1,5,53.0,9.9,4,470,-6
397,6,0,2000,0,0,2,10,53.0,2.4,1,508,0
398,6,0,2000,0,0,3,13,51.0,10.7,5,450,2
399,6,0,2000,0,0,4,14,51.0,6.7,3,438,-2
400,6,0,2000,0,0,5,11,53.0,12.9,6,478,-4
401,6,0,2000,0,0,6,4,56.0,24.7,8,482,0
402,6,0,2000,0,0,7,9,55.0,4.5,2,444,-4
403,6,0,2000,0,0,8,15,55.0,28.4,10,448,-14
404,6,0,2000,0,0,9,7,53.0,70.2,12,444,-14
405,6,0,2000,0,0,10,16,53.0,273.5,16,378,-14
406,6,0,2000,0,0,11,1,53.0,23.7,7,418,-2
407,6,0,2000,0,0,12,3,54.0,247.3,15,446,-6
408,6,0,2000,0,0,13,6,53.0,232.7,14,454,-10
409,6,0,2000,0,0,14,2,54.0,27.7,9,424,-8
410,6,0,2000,0,0,15,8,54.0,64.8,11,458,0
411,6,0,2000,0,0,16,12,56.0,232.3,13,518,0
412,7,1,1700,0,0,1,14,52.0,10.7,7,434,-2
413,7,1,1700,0,0,2,2,55.0,6.2,4,538,8
414,7,1,1700,0,0,3,5,55.0,36.2,9,446,0
415,7,1,1700,0,0,4,7,55.0,5.6,3,464,-4
416,7,1,1700,0,0,5,12,52.0,8.6,5,434,-10
417,7,1,1700,0,0,6,11,55.0,9.5,6,488,-4
418,7,1,1700,0,0,7,9,55.0,5.4,2,500,-2
419,7,1,1700,0,0,8,13,52.0,75.3,10,484,2
420,7,1,1700,0,0,9,1,54.0,114.0,11,482,-2
421,7,1,1700,0,0,10,8,52.0,184.3,13,466,-18
422,7,1,1700,0,0,11,6,55.0,178.0,12,486,2
423,7,1,1700,0,0,12,15,55.0,3.4,1,488,4
424,7,1,1700,0,0,13,4,55.0,249.4,14,412,-4
425,7,1,1700,0,0,14,3,55.0,17.9,8,468,-6
426,7,1,1700,0,0,15,10,55.0,284.9,15,512,-2
427,8,0,1200,0,0,1,1,55.0,8.2,4,440,4
428,8,0,1200,0,0,2,4,57.0,4.5,2,456,-8
429,8,0,1200,0,0,3,2,55.0,4.5,1,422,-8
430,8,0,1200,0,0,4,11,55.0,13.3,6,458,0
431,8,0,1200,0,0,5,8,55.0,15.7,8,460,2
432,8,0,1200,0,0,6,9,54.0,96.3,14,500,-8
433,8,0,1200,0,0,7,16,55.0,21.4,10,486,-18
434,8,0,1200,0,0,8,12,52.0,14.4,7,430,-14
435,8,0,1200,0,0,9,10,54.0,28.8,12,436,-12
436,8,0,1200,0,0,10,14,57.0,11.9,5,450,-3
437,8,0,1200,0,0,11,5,56.0,68.5,13,492,2
438,8,0,1200,0,0,12,15,55.0,148.6,16,438,2
439,8,0,1200,0,0,13,13,52.0,22.5,11,404,-12
440,8,0,1200,0,0,14,7,55.0,18.6,9,392,-12
