,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減
887,2,0,1800,0,0,3,3,54.0,19.4,4,474,-2
888,2,0,1800,0,0,4,6,52.0,29.7,5,472,2
889,2,0,1800,0,0,5,5,54.0,4.6,3,430,-2
890,2,0,1800,0,0,6,2,54.0,122.6,6,436,4
891,2,0,1800,0,0,7,1,54.0,179.4,7,478,0
892,3,1,1700,0,1,1,9,54.0,6.8,3,430,8
893,3,1,1700,0,1,2,8,52.0,8.0,5,436,0
894,3,1,1700,0,1,3,14,54.0,2.7,1,458,2
895,3,1,1700,0,1,4,6,54.0,17.6,6,428,8
896,3,1,1700,0,1,5,10,54.0,40.9,10,514,8
897,3,1,1700,0,1,6,3,54.0,8.0,4,458,0
898,3,1,1700,0,1,7,5,54.0,281.1,13,462,16
899,3,1,1700,0,1,8,1,54.0,18.2,7,492,4
900,3,1,1700,0,1,9,13,53.0,24.6,8,396,-6
901,3,1,1700,0,1,10,7,54.0,61.8,11,442,-14
902,3,1,1700,0,1,11,4,54.0,4.0,2,484,-2
903,3,1,1700,0,1,12,11,52.0,30.1,9,428,10
904,3,1,1700,0,1,13,12,54.0,77.1,12,458,-4
905,4,1,1000,0,1,1,5,54.0,3.1,2,440,0
906,4,1,1000,0,1,2,3,52.0,10.0,4,474,2
907,4,1,1000,0,1,3,8,53.0,69.2,11,466,2
908,4,1,1000,0,1,4,12,54.0,9.2,3,470,12
909,4,1,1000,0,1,5,4,54.0,12.9,5,460,6
910,4,1,1000,0,1,6,11,54.0,19.2,6,424,0
911,4,1,1000,0,1,7,9,53.0,26.3,9,460,8
912,4,1,1000,0,1,8,7,54.0,19.5,7,454,4
913,4,1,1000,0,1,9,6,56.0,103.8,12,452,6
914,4,1,1000,0,1,10,2,53.0,23.0,8,484,4
915,4,1,1000,0,1,11,10,56.0,2.4,1,492,-8
916,4,1,1000,0,1,12,1,56.0,30.9,10,452,-4
917,5,0,1500,0,0,1,6,54.0,13.6,4,408,0
918,5,0,1500,0,0,2,1,54.0,3.6,2,472,0
919,5,0,1500,0,0,3,5,54.0,17.8,5,462,0
920,5,0,1500,0,0,4,4,54.0,1.4,1,486,0
921,5,0,1500,0,0,5,2,54.0,11.2,3,408,0
922,5,0,1500,0,0,6,3,54.0,55.9,7,470,0
923,5,0,1500,0,0,7,7,54.0,40.2,6,430,0
924,5,0,1500,0,0,8,8,54.0,91.0,8,454,0
925,6,1,1700,0,1,1,2,56.0,1.4,1,462,6
926,6,1,1700,0,1,2,1,56.0,7.9,3,468,2
927,6,1,1700,0,1,3,7,54.0,16.3,5,514,6
928,6,1,1700,0,1,4,4,54.0,6.3,2,438,4
929,6,1,1700,0,1,5,8,56.0,22.1,6,438,12
930,6,1,1700,0,1,6,10,56.0,27.6,7,448,-2
931,6,1,1700,0,1,7,14,54.0,271.4,13,476,6
932,6,1,1700,0,1,8,9,56.0,10.0,4,450,0
933,6,1,1700,0,1,9,6,53.0,196.0,11,434,2
934,6,1,1700,0,1,10,13,56.0,59.1,8,516,2
935,6,1,1700,0,1,11,12,56.0,146.6,10,460,0
936,6,1,1700,0,1,12,3,53.0,260.8,12,464,2
937,6,1,1700,0,1,13,11,54.0,292.5,14,508,8
938,6,1,1700,0,1,14,5,56.0,59.5,9,542,8
939,7,0,2000,0,0,1,16,54.0,3.6,2,432,4
940,7,0,2000,0,0,2,14,53.0,20.6,6,446,4
941,7,0,2000,0,0,3,7,54.0,5.7,3,430,0
942,7,0,2000,0,0,4,9,54.0,25.9,7,422,6
943,7,0,2000,0,0,5,4,56.0,12.8,4,468,-6
944,7,0,2000,0,0,6,3,54.0,140.6,10,418,0
945,7,0,2000,0,0,7,2,53.0,156.8,11,472,10
946,7,0,2000,0,0,8,10,56.0,2.0,1,484,10
947,7,0,2000,0,0,9,13,52.0,18.1,5,426,6
948,7,0,2000,0,0,10,6,52.0,263.1,16,410,-2
949,7,0,2000,0,0,11,5,56.0,176.2,12,446,-2
950,7,0,2000,0,0,12,1,56.0,33.7,8,494,-2
951,7,0,2000,0,0,13,11,56.0,188.3,13,444,4
952,7,0,2000,0,0,14,8,54.0,34.9,9,446,2
953,7,0,2000,0,0,15,12,56.0,197.2,14,478,-4
954,7,0,2000,0,0,16,15,54.0,197.6,15,458,-4
955,8,1,2400,0,1,1,11,57.0,4.4,2,458,10
956,8,1,2400,0,1,2,8,57.0,14.4,6,458,2
957,8,1,2400,0,1,3,2,57.0,5.5,4,486,4
958,8,1,2400,0,1,4,12,50.0,10.4,5,460,6
959,8,1,2400,0,1,5,1,56.0,3.1,1,484,2
960,8,1,2400,0,1,6,7,55.0,17.0,7,466,12
961,8,1,2400,0,1,7,9,57.0,369.2,12,496,4
962,8,1,2400,0,1,8,10,52.0,5.3,3,530,-8
963,8,1,2400,0,1,9,6,55.0,66.0,11,452,2
964,8,1,2400,0,1,10,3,54.0,19.3,8,510,4
965,8,1,2400,0,1,11,4,52.0,30.2,9,464,4
966,9,1,1700,0,1,1,4,55.0,3.7,2,466,4
967,9,1,1700,0,1,2,7,55.0,2.0,1,486,2
968,9,1,1700,0,1,3,3,52.0,5.9,3,442,2
969,9,1,1700,0,1,4,1,55.0,21.7,6,506,-12
970,9,1,1700,0,1,5,2,55.0,26.1,7,444,2
971,9,1,1700,0,1,6,12,55.0,13.1,4,532,2
972,9,1,1700,0,1,7,5,53.0,15.5,5,470,6
973,9,1,1700,0,1,8,9,55.0,85.7,12,496,-2
974,9,1,1700,0,1,9,10,55.0,30.0,8,476,6
975,9,1,1700,0,1,10,6,55.0,68.3,11,466,26
976,9,1,1700,0,1,11,8,52.0,67.8,10,450,12
977,9,1,1700,0,1,12,13,50.0,130.7,13,444,-8
978,9,1,1700,0,1,13,11,55.0,53.8,9,444,4
979,10,0,1800,0,0,1,3,54.0,6.0,4,466,2
980,10,0,1800,0,0,2,7,54.0,2.8,1,492,-2
981,10,0,1800,0,0,3,4,52.0,13.7,6,508,10
982,10,0,1800,0,0,4,9,57.0,3.2,2,542,14
983,10,0,1800,0,0,5,5,57.0,59.7,7,524,-2
984,10,0,1800,0,0,6,8,55.0,6.6,5,430,-2
985,10,0,1800,0,0,7,6,57.0,6.0,3,468,-2
986,10,0,1800,0,0,8,1,57.0,194.3,9,454,-2
987,10,0,1800,0,0,9,2,52.0,92.1,8,484,4
988,10,0,1800,0,0,10,10,57.0,263.3,10,470,2
989,10,0,1800,0,0,11,11,57.0,278.1,11,460,-6
990,11,0,2600,0,0,1,6,55.0,2.6,1,434,12
991,11,0,2600,0,0,2,1,52.0,7.9,5,482,2
992,11,0,2600,0,0,3,9,55.5,11.5,6,422,8
993,11,0,2600,0,0,4,7,53.0,5.2,3,452,0
994,11,0,2600,0,0,5,8,54.0,19.1,7,460,2
995,11,0,2600,0,0,6,11,54.0,34.0,8,484,8
996,11,0,2600,0,0,7,10,53.0,5.0,2,502,0
997,11,0,2600,0,0,8,4,55.0,6.3,4,464,0
998,11,0,2600,0,0,9,5,53.0,114.8,10,490,-6
999,11,0,2600,0,0,10,3,52.0,53.8,9,446,0
1000,11,0,2600,0,0,11,2,54.0,267.5,11,460,0
1001,12,0,1500,0,0,1,7,55.0,2.1,1,504,10
1002,12,0,1500,0,0,2,4,55.0,86.1,9,424,-2
1003,12,0,1500,0,0,3,13,57.0,2.6,2,446,-2
1004,12,0,1500,0,0,4,5,52.0,15.8,5,420,12
1005,12,0,1500,0,0,5,3,54.0,125.9,10,450,0
1006,12,0,1500,0,0,6,2,57.0,7.2,3,474,4
1007,12,0,1500,0,0,7,8,57.0,7.7,4,476,12
1008,12,0,1500,0,0,8,12,55.0,227.3,11,474,28
1009,12,0,1500,0,0,9,6,55.0,285.9,12,434,10
1010,12,0,1500,0,0,10,9,57.0,85.1,8,490,-4
1011,12,0,1500,0,0,11,11,52.0,68.1,7,518,0
1012,12,0,1500,0,0,12,10,55.0,327.3,13,464,8
1013,12,0,1500,0,0,13,1,52.0,66.1,6,428,-4
1014,1,0,1500,1,0,1,5,53.0,147.4,9,458,-2
1015,1,0,1500,1,0,2,9,54.0,5.7,4,456,-12
1016,1,0,1500,1,0,3,4,54.0,5.6,3,512,-4
1017,1,0,1500,1,0,4,7,54.0,4.6,2,450,-6
1018,1,0,1500,1,0,5,1,54.0,124.3,8,480,-6
1019,1,0,1500,1,0,6,3,54.0,1.7,1,516,-2
1020,1,0,1500,1,0,7,2,54.0,94.1,6,486,-10
1021,1,0,1500,1,0,8,8,54.0,52.4,5,496,-6
1022,1,0,1500,1,0,9,6,54.0,120.5,7,436,-2
1023,2,1,2400,1,1,1,8,56.0,21.7,6,498,6
1024,2,1,2400,1,1,2,3,56.0,4.7,2,490,4
1025,2,1,2400,1,1,3,12,56.0,26.6,8,504,0
1026,2,1,2400,1,1,4,10,56.0,6.0,4,532,0
1027,2,1,2400,1,1,5,5,54.0,5.0,3,472,16
1028,2,1,2400,1,1,6,11,56.0,24.8,7,456,-2
1029,2,1,2400,1,1,7,4,56.0,6.6,5,480,2
1030,2,1,2400,1,1,8,6,56.0,2.8,1,490,4
1031,2,1,2400,1,1,9,2,54.0,64.0,10,428,-2
1032,2,1,2400,1,1,10,1,54.0,97.2,11,482,-4
1033,2,1,2400,1,1,11,9,56.0,41.4,9,508,6
1034,2,1,2400,1,1,12,7,56.0,149.5,12,474,16
1035,3,1,1700,1,1,1,6,56.0,4.8,2,442,2
1036,3,1,1700,1,1,2,1,54.0,25.8,7,438,-4
1037,3,1,1700,1,1,3,8,56.0,5.8,4,484,2
1038,3,1,1700,1,1,4,3,56.0,2.2,1,496,6
1039,3,1,1700,1,1,5,2,56.0,9.9,5,442,0
1040,3,1,1700,1,1,6,7,54.0,5.2,3,430,10
1041,3,1,1700,1,1,7,13,54.0,218.5,14,458,8
1042,3,1,1700,1,1,8,5,55.0,24.0,6,438,2
1043,3,1,1700,1,1,9,9,54.0,163.6,12,430,-6
1044,3,1,1700,1,1,10,11,56.0,185.0,13,476,-10
1045,3,1,1700,1,1,11,10,56.0,65.2,9,524,-2
1046,3,1,1700,1,1,12,4,56.0,47.8,8,454,8
1047,3,1,1700,1,1,13,14,54.0,129.5,11,506,2
1048,3,1,1700,1,1,14,12,54.0,108.8,10,442,0
1049,4,0,1200,0,1,1,1,54.0,2.0,1,488,2
1050,4,0,1200,0,1,2,11,54.0,3.7,2,438,10
1051,4,0,1200,0,1,3,14,56.0,27.2,6,444,2
1052,4,0,1200,0,1,4,5,54.0,4.0,3,476,0
1053,4,0,1200,0,1,5,3,56.0,33.1,8,508,4
1054,4,0,1200,0,1,6,6,54.0,162.4,14,478,-14
1055,4,0,1200,0,1,7,7,56.0,24.2,5,466,10
1056,4,0,1200,0,1,8,12,51.0,291.3,16,396,-6
1057,4,0,1200,0,1,9,9,53.0,187.7,15,426,0
1058,4,0,1200,0,1,10,4,54.0,134.2,12,438,8
1059,4,0,1200,0,1,11,8,53.0,100.4,10,422,-6
1060,4,0,1200,0,1,12,10,54.0,31.4,7,450,2
1061,4,0,1200,0,1,13,15,54.0,49.7,9,404,8
1062,4,0,1200,0,1,14,2,54.0,23.0,4,466,-4
1063,4,0,1200,0,1,15,13,56.0,115.4,11,484,10
1064,4,0,1200,0,1,16,16,56.0,147.4,13,444,-6
1065,5,0,1800,0,1,1,12,54.0,4.0,1,426,0
1066,5,0,1800,0,1,2,8,54.0,4.5,2,486,0
1067,5,0,1800,0,1,3,11,54.0,33.7,10,458,0
1068,5,0,1800,0,1,4,9,54.0,14.6,7,414,0
1069,5,0,1800,0,1,5,7,54.0,6.8,4,480,0
1070,5,0,1800,0,1,6,1,54.0,5.7,3,462,0
1071,5,0,1800,0,1,7,14,54.0,76.1,11,492,0
1072,5,0,1800,0,1,8,5,54.0,13.0,6,470,0
1073,5,0,1800,0,1,9,13,54.0,244.2,14,446,0
1074,5,0,1800,0,1,10,4,54.0,9.4,5,468,0
1075,5,0,1800,0,1,11,2,54.0,21.3,8,522,0
1076,5,0,1800,0,1,12,3,54.0,132.9,12,454,0
1077,5,0,1800,0,1,13,6,54.0,22.8,9,458,0
1078,5,0,1800,0,1,14,10,54.0,182.1,13,506,0
1079,6,1,1000,0,1,1,9,55.0,2.7,1,468,6
1080,6,1,1000,0,1,2,12,54.0,3.6,3,490,6
1081,6,1,1000,0,1,3,8,57.0,30.9,8,436,-10
1082,6,1,1000,0,1,4,6,57.0,2.9,2,490,0
1083,6,1,1000,0,1,5,2,57.0,29.4,7,480,8
1084,6,1,1000,0,1,6,5,52.0,27.9,6,458,2
1085,6,1,1000,0,1,7,4,57.0,18.5,4,436,-4
1086,6,1,1000,0,1,8,10,55.0,19.2,5,472,2
1087,6,1,1000,0,1,9,11,57.0,90.5,12,470,-2
1088,6,1,1000,0,1,10,1,55.0,43.7,9,450,-4
1089,6,1,1000,0,1,11,7,54.0,51.2,10,468,6
1090,7,1,1700,0,1,1,2,54.0,6.3,3,466,-8
1091,7,1,1700,0,1,2,12,54.0,5.1,2,480,-2
1092,7,1,1700,0,1,3,10,57.0,8.9,6,484,0
1093,7,1,1700,0,1,4,3,52.0,7.2,5,448,-6
1094,7,1,1700,0,1,5,11,54.0,3.5,1,492,-4
1095,7,1,1700,0,1,6,14,57.0,10.4,7,440,-2
1096,7,1,1700,0,1,7,8,54.0,7.2,4,454,-2
1097,7,1,1700,0,1,8,9,54.0,214.7,13,498,-8
1098,7,1,1700,0,1,9,1,54.0,35.0,9,480,-2
1099,7,1,1700,0,1,10,6,57.0,48.4,11,470,-2
1100,7,1,1700,0,1,11,13,57.0,43.8,10,466,-2
1101,7,1,1700,0,1,12,4,54.0,20.8,8,494,14
1102,7,1,1700,0,1,13,5,53.0,198.7,12,494,10
1103,7,1,1700,0,1,14,7,55.0,297.0,14,434,18
1104,8,0,2000,0,1,1,6,55.0,1.8,1,538,16
1105,8,0,2000,0,1,2,8,55.0,6.3,3,394,6
1106,8,0,2000,0,1,3,9,55.0,54.1,7,452,-4
1107,8,0,2000,0,1,4,10,55.0,7.0,4,426,0
1108,8,0,2000,0,1,5,2,55.0,3.1,2,454,-6
1109,8,0,2000,0,1,6,3,54.0,53.3,6,424,6
1110,8,0,2000,0,1,7,5,55.0,177.6,11,486,2
1111,8,0,2000,0,1,8,11,55.0,143.6,10,442,4
1112,8,0,2000,0,1,9,12,55.0,69.4,8,416,-12
1113,8,0,2000,0,1,10,7,52.0,39.9,5,458,4
1114,8,0,2000,0,1,11,4,55.0,88.2,9,466,-2
1115,8,0,2000,0,1,12,1,49.0,336.8,13,390,4
1116,8,0,2000,0,1,13,13,55.0,240.0,12,458,8
1117,9,0,1500,0,1,1,3,54.0,3.1,2,464,4
1118,9,0,1500,0,1,2,6,54.0,19.6,5,536,4
1119,9,0,1500,0,1,3,11,54.0,11.9,4,462,0
1120,9,0,1500,0,1,4,5,54.0,2.3,1,502,2
1121,9,0,1500,0,1,5,9,54.0,48.7,8,436,-4
1122,9,0,1500,0,1,6,7,54.0,41.6,7,448,-4
1123,9,0,1500,0,1,7,1,54.0,4.8,3,442,0
1124,9,0,1500,0,1,8,8,54.0,79.4,9,450,0
1125,9,0,1500,0,1,9,2,54.0,85.9,10,504,4
1126,9,0,1500,0,1,10,13,54.0,153.9,11,448,-10
1127,9,0,1500,0,1,11,10,54.0,26.3,6,444,2
1128,9,0,1500,0,1,12,4,54.0,338.5,12,444,-16
1129,10,1,1000,0,1,1,4,54.0,1.4,1,470,-2
1130,10,1,1000,0,1,2,8,57.0,13.6,4,478,2
1131,10,1,1000,0,1,3,6,57.0,7.1,3,510,-12
1132,10,1,1000,0,1,4,5,55.0,14.1,5,524,-6
1133,10,1,1000,0,1,5,10,52.0,19.0,6,472,-8
1134,10,1,1000,0,1,6,7,55.0,6.8,2,460,2
1135,10,1,1000,0,1,7,11,55.0,88.4,9,494,2
1136,10,1,1000,0,1,8,12,57.0,139.1,10,514,-2
1137,10,1,1000,0,1,9,2,57.0,221.5,11,524,4
1138,10,1,1000,0,1,10,3,55.0,68.2,8,482,12
1139,10,1,1000,0,1,11,9,57.0,261.9,12,522,-2
1140,10,1,1000,0,1,12,1,55.0,45.9,7,506,0
1141,11,0,2000,0,1,1,2,57.0,5.2,2,488,2
1142,11,0,2000,0,1,2,5,57.0,4.3,1,506,6
1143,11,0,2000,0,1,3,15,55.0,6.9,4,484,0
1144,11,0,2000,0,1,4,12,57.0,70.4,13,496,-2
1145,11,0,2000,0,1,5,10,57.0,57.5,12,442,0
1146,11,0,2000,0,1,6,9,57.0,13.1,7,480,2
1147,11,0,2000,0,1,7,7,54.0,19.2,8,498,2
1148,11,0,2000,0,1,8,6,55.0,52.6,11,430,0
1149,11,0,2000,0,1,9,4,57.0,10.4,6,454,-6
1150,11,0,2000,0,1,10,11,57.0,148.0,15,456,-2
1151,11,0,2000,0,1,11,3,57.0,98.6,14,476,12
1152,11,0,2000,0,1,12,13,57.0,24.9,10,512,0
1153,11,0,2000,0,1,13,14,57.0,5.7,3,482,8
1154,11,0,2000,0,1,14,8,57.0,7.6,5,512,0
1155,11,0,2000,0,1,15,1,57.0,22.9,9,530,-2
1156,11,0,2000,0,1,16,16,54.0,183.0,16,468,-6
1157,12,0,1200,0,1,1,13,55.0,3.8,2,452,2
1158,12,0,1200,0,1,2,7,52.0,38.4,10,442,0
1159,12,0,1200,0,1,3,16,54.0,19.3,8,496,-2
1160,12,0,1200,0,1,4,4,54.0,8.5,4,440,0
1161,12,0,1200,0,1,5,14,54.0,11.7,6,430,0
1162,12,0,1200,0,1,6,8,57.0,5.6,3,476,-2
1163,12,0,1200,0,1,7,3,57.0,253.9,14,452,-6
1164,12,0,1200,0,1,8,11,57.0,3.6,1,458,4
1165,12,0,1200,0,1,9,5,57.0,14.1,7,490,-4
1166,12,0,1200,0,1,10,15,57.0,54.2,11,462,0
1167,12,0,1200,0,1,11,2,55.0,360.0,16,460,-2
1168,12,0,1200,0,1,12,10,55.0,10.4,5,454,-6
1169,12,0,1200,0,1,13,9,52.0,312.4,15,438,-6
1170,12,0,1200,0,1,14,6,55.0,21.2,9,522,4
1171,12,0,1200,0,1,15,12,52.0,141.3,13,466,-4
1172,12,0,1200,0,1,16,1,52.0,102.6,12,444,-2
1173,1,1,1000,0,1,1,1,54.0,7.2,3,472,2
1174,1,1,1000,0,1,2,5,54.0,4.4,2,474,-2
1175,1,1,1000,0,1,3,4,52.0,1.8,1,464,-2
1176,1,1,1000,0,1,4,2,54.0,92.4,8,432,-10
1177,1,1,1000,0,1,5,3,54.0,14.2,5,462,6
1178,1,1,1000,0,1,6,6,54.0,7.2,4,480,-4
1179,1,1,1000,0,1,7,7,53.0,28.9,6,414,6
1180,1,1,1000,0,1,8,8,51.0,39.3,7,436,2
1181,2,0,1500,0,1,1,2,54.0,2.8,2,386,-6
1182,2,0,1500,0,1,2,5,54.0,6.4,3,446,4
1183,2,0,1500,0,1,3,7,54.0,9.6,5,468,0
1184,2,0,1500,0,1,4,3,54.0,2.1,1,404,-4
1185,2,0,1500,0,1,5,6,53.0,9.6,4,414,0
1186,2,0,1500,0,1,6,1,52.0,72.3,6,442,-8
1187,2,0,1500,0,1,7,4,53.0,78.8,7,422,-6
1188,3,1,1700,0,1,1,4,56.0,1.6,1,486,6
1189,3,1,1700,0,1,2,8,56.0,10.7,4,460,2
1190,3,1,1700,0,1,3,3,56.0,7.5,3,510,6
1191,3,1,1700,0,1,4,7,54.0,21.8,6,428,0
1192,3,1,1700,0,1,5,14,56.0,5.4,2,506,-2
1193,3,1,1700,0,1,6,1,54.0,32.6,7,430,0
1194,3,1,1700,0,1,7,2,56.0,12.1,5,486,-4
1195,3,1,1700,0,1,8,5,54.0,171.6,13,444,4
1196,3,1,1700,0,1,9,12,55.0,94.5,9,448,8
1197,3,1,1700,0,1,10,9,55.0,146.6,12,514,-2
1198,3,1,1700,0,1,11,11,56.0,74.6,8,550,0
1199,3,1,1700,0,1,12,13,52.0,217.4,14,400,2
1200,3,1,1700,0,1,13,6,56.0,136.1,11,456,-4
1201,4,0,1500,0,1,1,1,52.0,6.4,2,460,0
1202,4,0,1500,0,1,2,4,56.0,8.5,6,428,0
1203,4,0,1500,0,1,3,2,56.0,7.8,5,460,6
1204,4,0,1500,0,1,4,8,56.0,9.3,7,446,2
1205,4,0,1500,0,1,5,3,56.0,24.6,8,504,-4
1206,4,0,1500,0,1,6,12,54.0,3.3,1,416,2
1207,4,0,1500,0,1,7,10,54.0,42.7,11,470,8
1208,4,0,1500,0,1,8,7,54.0,42.8,12,456,4
1209,4,0,1500,0,1,9,6,56.0,7.0,4,478,6
1210,4,0,1500,0,1,10,9,54.0,137.1,14,464,0
1211,4,0,1500,0,1,11,13,54.0,6.8,3,444,-6
1212,4,0,1500,0,1,12,14,56.0,34.1,9,460,14
1213,4,0,1500,0,1,13,11,56.0,41.8,10,468,-4
1214,4,0,1500,0,1,14,5,55.0,114.7,13,480,0
1215,5,1,1700,0,1,1,9,54.0,7.8,4,544,0
1216,5,1,1700,0,1,2,2,54.0,5.3,3,478,0
1217,5,1,1700,0,1,3,10,52.0,23.3,6,468,0
1218,5,1,1700,0,1,4,11,54.0,3.2,2,496,0
1219,5,1,1700,0,1,5,3,54.0,145.0,12,400,0
1220,5,1,1700,0,1,6,6,53.0,41.1,8,486,0
1221,5,1,1700,0,1,7,1,54.0,2.8,1,480,0
1222,5,1,1700,0,1,8,13,54.0,15.9,5,484,0
1223,5,1,1700,0,1,9,4,54.0,43.6,9,438,0
1224,5,1,1700,0,1,10,5,54.0,32.9,7,460,0
1225,5,1,1700,0,1,11,12,54.0,58.8,10,492,0
1226,5,1,1700,0,1,12,8,54.0,84.2,11,474,0
1227,5,1,1700,0,1,13,7,54.0,178.5,13,488,0
1228,6,0,2000,0,1,1,8,56.0,3.7,2,464,-4
1229,6,0,2000,0,1,2,1,54.0,4.5,3,480,4
1230,6,0,2000,0,1,3,2,56.0,8.8,5,470,2
1231,6,0,2000,0,1,4,16,56.0,60.5,12,466,10
1232,6,0,2000,0,1,5,3,54.0,6.3,4,428,4
1233,6,0,2000,0,1,6,15,54.0,41.5,9,414,0
1234,6,0,2000,0,1,7,11,52.0,298.6,16,396,2
1235,6,0,2000,0,1,8,7,56.0,171.3,13,450,0
1236,6,0,2000,0,1,9,6,54.0,30.7,7,440,0
1237,6,0,2000,0,1,10,12,54.0,3.4,1,466,10
1238,6,0,2000,0,1,11,9,53.0,34.9,8,430,-2
1239,6,0,2000,0,1,12,4,56.0,280.9,15,460,0
1240,6,0,2000,0,1,13,13,56.0,19.2,6,530,4
1241,6,0,2000,0,1,14,14,54.0,57.3,11,482,-4
1242,6,0,2000,0,1,15,10,56.0,46.8,10,428,2
1243,7,0,1200,0,1,1,1,55.0,12.2,5,446,2
1244,7,0,1200,0,1,2,5,55.0,3.0,1,424,6
1245,7,0,1200,0,1,3,3,52.0,12.5,6,450,0
1246,7,0,1200,0,1,4,10,55.0,3.8,2,450,2
1247,7,0,1200,0,1,5,11,52.0,4.8,3,470,-6
1248,7,0,1200,0,1,6,13,52.0,44.9,9,388,-4
1249,7,0,1200,0,1,7,6,55.0,9.2,4,440,0
1250,7,0,1200,0,1,8,12,52.0,15.8,7,420,4
1251,7,0,1200,0,1,9,14,55.0,90.1,13,498,0
1252,7,0,1200,0,1,10,4,53.0,36.0,8,454,2
1253,7,0,1200,0,1,11,7,52.0,188.5,15,446,4
1254,7,0,1200,0,1,12,16,49.0,180.9,14,444,0
1255,7,0,1200,0,1,13,15,52.0,85.1,12,444,4
1256,7,0,1200,0,1,14,2,53.0,57.8,10,472,24
1257,7,0,1200,0,1,15,8,55.0,62.9,11,446,8
1258,7,0,1200,0,1,16,9,52.0,397.8,16,472,16
1259,8,1,1000,0,1,1,3,57.0,4.2,3,516,20
1260,8,1,1000,0,1,2,1,53.0,5.9,4,418,-4
1261,8,1,1000,0,1,3,6,57.0,3.4,1,470,-2
1262,8,1,1000,0,1,4,7,56.0,4.2,2,460,0
1263,8,1,1000,0,1,5,9,57.0,44.4,9,472,2
1264,8,1,1000,0,1,6,4,55.0,20.7,7,398,-4
1265,8,1,1000,0,1,7,11,57.0,9.5,5,474,-6
1266,8,1,1000,0,1,8,10,57.0,15.6,6,436,0
1267,8,1,1000,0,1,9,8,55.0,94.9,12,454,4
1268,8,1,1000,0,1,10,5,57.0,64.1,10,500,6
1269,8,1,1000,0,1,11,2,57.0,23.2,8,558,-2
1270,8,1,1000,0,1,12,12,53.0,90.2,11,466,-2
1271,9,0,2600,0,1,1,10,57.0,2.8,1,536,-6
1272,9,0,2600,0,1,2,1,57.0,3.4,2,452,10
1273,9,0,2600,0,1,3,3,54.0,4.6,3,448,2
1274,9,0,2600,0,1,4,6,57.0,16.7,6,472,2
1275,9,0,2600,0,1,5,2,57.0,13.1,5,520,-2
1276,9,0,2600,0,1,6,4,54.0,35.2,8,456,-10
1277,9,0,2600,0,1,7,8,57.0,32.4,7,500,-8
1278,9,0,2600,0,1,8,7,57.0,5.5,4,582,0
1279,9,0,2600,0,1,9,12,55.0,172.8,10,438,-4
1280,9,0,2600,0,1,10,11,54.0,298.7,12,484,14
1281,9,0,2600,0,1,11,9,54.0,132.7,9,474,-6
1282,9,0,2600,0,1,12,5,54.0,298.4,11,494,-2
1283,10,0,1200,0,1,1,14,56.0,18.9,6,448,0
1284,10,0,1200,0,1,2,5,56.0,20.2,7,440,6
1285,10,0,1200,0,1,3,10,56.0,3.5,2,450,-4
1286,10,0,1200,0,1,4,3,58.0,3.2,1,492,6
1287,10,0,1200,0,1,5,11,58.0,16.7,5,450,6
1288,10,0,1200,0,1,6,13,56.0,6.2,4,456,6
1289,10,0,1200,0,1,7,12,56.0,28.3,9,492,2
1290,10,0,1200,0,1,8,2,56.0,5.7,3,474,-4
1291,10,0,1200,0,1,9,8,58.0,20.2,8,450,-6
1292,10,0,1200,0,1,10,7,58.0,285.4,14,454,-2
1293,10,0,1200,0,1,11,6,58.0,41.3,11,468,-10
1294,10,0,1200,0,1,12,9,58.0,282.9,13,494,-6
1295,10,0,1200,0,1,13,4,56.0,32.5,10,424,-6
1296,10,0,1200,0,1,14,1,56.0,63.9,12,478,-4
1297,11,0,2000,0,1,1,3,56.0,3.4,1,486,-6
1298,11,0,2000,0,1,2,8,58.0,22.7,9,470,2
1299,11,0,2000,0,1,3,10,58.0,8.6,5,458,10
1300,11,0,2000,0,1,4,5,58.0,4.3,2,502,-4
1301,11,0,2000,0,1,5,11,58.0,7.5,4,460,4
1302,11,0,2000,0,1,6,12,58.0,35.5,10,470,0
1303,11,0,2000,0,1,7,13,58.0,5.1,3,460,0
1304,11,0,2000,0,1,8,6,58.0,19.7,7,470,2
1305,11,0,2000,0,1,9,7,58.0,19.8,8,482,2
1306,11,0,2000,0,1,10,9,58.0,68.9,12,480,0
1307,11,0,2000,0,1,11,2,58.0,12.7,6,538,4
1308,11,0,2000,0,1,12,1,58.0,58.2,11,498,14
1309,11,0,2000,0,1,13,4,58.0,229.8,13,460,-2
1310,12,1,1700,0,1,1,5,57.0,3.6,2,488,6
1311,12,1,1700,0,1,2,1,54.0,2.1,1,454,-6
1312,12,1,1700,0,1,3,4,57.0,15.8,5,502,6
1313,12,1,1700,0,1,4,11,57.0,20.2,6,474,-2
1314,12,1,1700,0,1,5,2,54.0,14.7,4,500,-6
1315,12,1,1700,0,1,6,3,57.0,51.5,8,512,8
1316,12,1,1700,0,1,7,6,54.0,85.7,9,532,6
1317,12,1,1700,0,1,8,14,54.0,4.1,3,474,10
1318,12,1,1700,0,1,9,7,54.0,122.5,11,484,-2
1319,12,1,1700,0,1,10,9,57.0,25.9,7,482,10
1320,12,1,1700,0,1,11,12,57.0,411.0,13,528,2
1321,12,1,1700,0,1,12,8,55.0,197.5,12,428,2
