,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減
3373,12,0,1600,0,0,9,10,55.0,29.2,7,468,6
3374,12,0,1600,0,0,10,1,55.0,3.4,2,482,0
3375,12,0,1600,0,0,11,5,57.0,42.8,8,436,0
3376,1,1,1800,0,0,1,3,54.0,1.9,1,470,4
3377,1,1,1800,0,0,2,4,54.0,11.3,5,450,4
3378,1,1,1800,0,0,3,10,54.0,7.6,3,508,0
3379,1,1,1800,0,0,4,12,54.0,24.4,6,484,10
3380,1,1,1800,0,0,5,9,54.0,9.3,4,438,0
3381,1,1,1800,0,0,6,7,54.0,150.4,10,424,0
3382,1,1,1800,0,0,7,2,54.0,52.9,7,474,6
3383,1,1,1800,0,0,8,11,54.0,56.5,8,496,-4
3384,1,1,1800,0,0,9,1,54.0,3.4,2,494,2
3385,1,1,1800,0,0,10,6,54.0,232.3,12,416,0
3386,1,1,1800,0,0,11,8,54.0,63.4,9,442,6
3387,1,1,1800,0,0,12,5,51.0,212.9,11,432,-6
3388,2,1,1400,0,0,1,11,54.0,2.4,1,478,2
3389,2,1,1400,0,0,2,13,56.0,32.2,6,500,-2
3390,2,1,1400,0,0,3,14,54.0,2.5,2,460,12
3391,2,1,1400,0,0,4,12,56.0,57.3,9,472,0
3392,2,1,1400,0,0,5,6,54.0,10.7,4,444,4
3393,2,1,1400,0,0,6,10,54.0,45.0,8,482,8
3394,2,1,1400,0,0,7,1,56.0,64.3,10,500,6
3395,2,1,1400,0,0,8,5,56.0,44.6,7,492,4
3396,2,1,1400,0,0,9,7,56.0,6.9,3,472,-4
3397,2,1,1400,0,0,10,15,56.0,135.7,11,464,-2
3398,2,1,1400,0,0,11,4,51.0,376.3,15,484,-2
3399,2,1,1400,0,0,12,9,56.0,321.3,14,462,-2
3400,2,1,1400,0,0,13,3,56.0,263.3,13,446,14
3401,2,1,1400,0,0,14,2,54.0,187.7,12,494,4
3402,3,0,2000,0,0,1,9,54.0,2.9,1,436,2
3403,3,0,2000,0,0,2,1,54.0,47.6,8,420,0
3404,3,0,2000,0,0,3,6,54.0,25.9,7,466,8
3405,3,0,2000,0,0,4,8,54.0,96.3,10,426,4
3406,3,0,2000,0,0,5,3,54.0,9.2,5,390,-4
3407,3,0,2000,0,0,6,11,54.0,408.6,11,470,-6
3408,3,0,2000,0,0,7,12,54.0,4.9,3,402,-2
3409,3,0,2000,0,0,8,2,54.0,3.4,2,444,-12
3410,3,0,2000,0,0,9,4,54.0,5.4,4,434,8
3411,3,0,2000,0,0,10,10,54.0,61.4,9,422,12
3412,3,0,2000,0,0,11,5,54.0,24.3,6,400,14
3413,3,0,2000,0,0,12,7,54.0,481.3,12,424,-2
3414,4,0,1200,0,0,1,16,54.0,9.1,4,464,2
3415,4,0,1200,0,0,2,7,54.0,19.3,8,394,2
3416,4,0,1200,0,0,3,13,54.0,2.9,1,436,6
3417,4,0,1200,0,0,4,3,54.0,37.0,10,458,-2
3418,4,0,1200,0,0,5,10,56.0,3.4,2,456,-4
3419,4,0,1200,0,0,6,9,53.0,105.5,13,456,2
3420,4,0,1200,0,0,7,11,54.0,212.8,15,416,2
3421,4,0,1200,0,0,8,4,54.0,13.4,5,428,4
3422,4,0,1200,0,0,9,6,56.0,8.2,3,482,6
3423,4,0,1200,0,0,10,1,54.0,247.1,16,434,2
3424,4,0,1200,0,0,11,5,54.0,23.6,9,478,6
3425,4,0,1200,0,0,12,2,54.0,14.2,6,442,2
3426,4,0,1200,0,0,13,8,51.0,160.3,14,448,0
3427,4,0,1200,0,0,14,14,56.0,42.1,11,454,-2
3428,4,0,1200,0,0,15,15,54.0,74.9,12,432,-2
3429,4,0,1200,0,0,16,12,54.0,16.4,7,454,6
3430,5,0,2200,0,0,1,2,56.0,1.9,1,480,-2
3431,5,0,2200,0,0,2,6,54.0,4.8,3,404,10
3432,5,0,2200,0,0,3,4,56.0,45.1,7,482,2
3433,5,0,2200,0,0,4,10,56.0,37.9,6,488,-2
3434,5,0,2200,0,0,5,3,56.0,3.5,2,446,-4
3435,5,0,2200,0,0,6,5,56.0,13.3,5,512,-2
3436,5,0,2200,0,0,7,8,56.0,47.4,8,528,0
3437,5,0,2200,0,0,8,11,56.0,78.5,9,426,-10
3438,5,0,2200,0,0,9,12,54.0,360.1,11,450,6
3439,5,0,2200,0,0,10,9,56.0,365.2,12,488,-2
3440,5,0,2200,0,0,11,13,56.0,173.5,10,480,-6
3441,5,0,2200,0,0,12,1,53.0,539.4,13,490,-10
3442,5,0,2200,0,0,13,7,56.0,13.3,4,496,-8
3443,6,1,1200,0,0,1,8,56.0,21.3,7,482,-12
3444,6,1,1200,0,0,2,3,56.0,5.3,3,460,6
3445,6,1,1200,0,0,3,1,56.0,73.9,14,454,-8
3446,6,1,1200,0,0,4,7,56.0,15.8,6,478,-6
3447,6,1,1200,0,0,5,12,54.0,38.4,10,464,2
3448,6,1,1200,0,0,6,11,54.0,7.8,5,438,-2
3449,6,1,1200,0,0,7,9,54.0,6.5,4,450,4
3450,6,1,1200,0,0,8,5,53.0,59.6,12,462,2
3451,6,1,1200,0,0,9,6,54.0,23.6,9,448,0
3452,6,1,1200,0,0,10,14,56.0,4.0,1,486,-2
3453,6,1,1200,0,0,11,15,56.0,22.0,8,450,0
3454,6,1,1200,0,0,12,16,54.0,213.9,16,448,8
3455,6,1,1200,0,0,13,10,56.0,63.7,13,456,-6
3456,6,1,1200,0,0,14,13,56.0,119.8,15,470,0
3457,6,1,1200,0,0,15,4,54.0,42.4,11,414,-10
3458,6,1,1200,0,0,16,2,56.0,4.3,2,456,6
3459,7,0,1600,0,0,1,2,57.0,5.6,3,482,-2
3460,7,0,1600,0,0,2,4,57.0,16.0,8,466,-2
3461,7,0,1600,0,0,3,6,57.0,15.5,7,456,4
3462,7,0,1600,0,0,4,7,57.0,34.8,9,484,2
3463,7,0,1600,0,0,5,5,57.0,64.9,10,506,-8
3464,7,0,1600,0,0,6,3,55.0,9.4,5,470,12
3465,7,0,1600,0,0,7,13,57.0,4.3,2,410,-2
3466,7,0,1600,0,0,8,9,55.0,5.9,4,484,0
3467,7,0,1600,0,0,9,11,57.0,12.1,6,496,6
3468,7,0,1600,0,0,10,1,54.0,164.7,12,458,6
3469,7,0,1600,0,0,11,10,57.0,108.3,11,500,-6
3470,7,0,1600,0,0,12,8,57.0,3.3,1,462,6
3471,7,0,1600,0,0,13,12,52.0,557.1,13,420,6
3472,9,0,1200,0,0,1,8,56.0,5.0,2,450,-2
3473,9,0,1200,0,0,2,4,54.0,30.8,9,426,10
3474,9,0,1200,0,0,3,6,56.0,9.4,5,482,-4
3475,9,0,1200,0,0,4,2,56.0,8.2,4,464,4
3476,9,0,1200,0,0,5,1,54.0,1.9,1,448,0
3477,9,0,1200,0,0,6,3,56.0,22.7,6,454,-6
3478,9,0,1200,0,0,7,7,54.0,7.5,3,444,0
3479,9,0,1200,0,0,8,10,54.0,26.3,7,460,0
3480,9,0,1200,0,0,9,9,56.0,27.1,8,552,-2
3481,9,0,1200,0,0,10,5,54.0,43.4,10,444,-10
3482,10,1,1900,0,0,1,4,57.0,12.0,6,488,6
3483,10,1,1900,0,0,2,1,57.0,3.3,1,464,6
3484,10,1,1900,0,0,3,7,57.0,200.0,10,514,-4
3485,10,1,1900,0,0,4,3,57.0,3.8,2,488,4
3486,10,1,1900,0,0,5,10,57.0,10.6,5,528,2
3487,10,1,1900,0,0,6,9,57.0,7.0,4,500,-2
3488,10,1,1900,0,0,7,2,57.0,272.5,11,534,0
3489,10,1,1900,0,0,8,5,57.0,12.9,7,514,-6
3490,10,1,1900,0,0,9,11,57.0,22.5,8,530,4
3491,10,1,1900,0,0,10,6,57.0,4.1,3,560,10
3492,10,1,1900,0,0,11,8,57.0,158.6,9,486,4
3493,11,0,1800,0,0,1,2,57.0,7.3,5,502,4
3494,11,0,1800,0,0,2,1,56.0,11.6,6,506,10
3495,11,0,1800,0,0,3,4,56.0,5.1,2,472,2
3496,11,0,1800,0,0,4,10,56.0,48.0,11,472,-6
3497,11,0,1800,0,0,5,11,56.0,23.1,8,432,-6
3498,11,0,1800,0,0,6,8,58.0,25.5,9,446,-8
3499,11,0,1800,0,0,7,9,56.0,6.0,4,514,4
3500,11,0,1800,0,0,8,12,56.0,28.4,10,456,4
3501,11,0,1800,0,0,9,14,56.0,5.9,3,522,14
3502,11,0,1800,0,0,10,6,56.0,19.7,7,482,4
3503,11,0,1800,0,0,11,5,57.0,198.0,13,494,12
3504,11,0,1800,0,0,12,3,56.0,216.9,14,488,0
3505,11,0,1800,0,0,13,13,58.0,159.9,12,514,0
3506,11,0,1800,0,0,14,7,57.0,3.3,1,484,-2
3507,12,1,1400,0,0,1,7,57.0,27.5,10,498,-4
3508,12,1,1400,0,0,2,10,57.0,5.3,2,490,6
3509,12,1,1400,0,0,3,11,57.0,7.3,5,490,0
3510,12,1,1400,0,0,4,12,54.0,45.2,12,492,-6
3511,12,1,1400,0,0,5,14,57.0,65.6,13,484,2
3512,12,1,1400,0,0,6,9,57.0,15.4,8,490,0
3513,12,1,1400,0,0,7,13,55.0,83.9,14,474,0
3514,12,1,1400,0,0,8,4,56.0,181.7,15,488,-4
3515,12,1,1400,0,0,9,5,57.0,4.6,1,526,-2
3516,12,1,1400,0,0,10,8,57.0,25.9,9,520,-14
3517,12,1,1400,0,0,11,2,55.0,42.1,11,442,8
3518,12,1,1400,0,0,12,15,55.0,11.2,7,420,16
3519,12,1,1400,0,0,13,3,57.0,6.1,3,504,2
3520,12,1,1400,0,0,14,6,55.0,11.1,6,466,6
3521,12,1,1400,0,0,15,1,54.0,6.5,4,502,-10
3522,1,1,1200,1,0,1,4,56.0,5.6,3,502,0
3523,1,1,1200,1,0,2,14,56.0,12.5,7,462,2
3524,1,1,1200,1,0,3,9,56.0,40.9,9,404,0
3525,1,1,1200,1,0,4,15,54.0,3.4,1,428,-4
3526,1,1,1200,1,0,5,13,56.0,6.5,4,464,0
3527,1,1,1200,1,0,6,5,51.0,9.6,6,464,2
3528,1,1,1200,1,0,7,1,54.0,5.5,2,438,0
3529,1,1,1200,1,0,8,3,56.0,20.6,8,468,-2
3530,1,1,1200,1,0,9,6,54.0,193.8,14,402,-4
3531,1,1,1200,1,0,10,12,55.0,7.0,5,476,0
3532,1,1,1200,1,0,11,10,54.0,112.1,12,454,36
3533,1,1,1200,1,0,12,11,54.0,104.5,11,450,0
3534,1,1,1200,1,0,13,2,54.0,249.9,15,454,-5
3535,1,1,1200,1,0,14,8,56.0,70.6,10,474,-2
3536,1,1,1200,1,0,15,7,54.0,161.3,13,448,0
3537,2,1,1800,1,0,1,9,56.0,6.5,5,472,8
3538,2,1,1800,1,0,2,2,56.0,3.3,1,440,-4
3539,2,1,1800,1,0,3,7,56.0,58.9,9,470,-4
3540,2,1,1800,1,0,4,1,56.0,195.3,13,456,-6
3541,2,1,1800,1,0,5,12,56.0,4.0,2,438,2
3542,2,1,1800,1,0,6,5,53.0,252.7,15,476,-10
3543,2,1,1800,1,0,7,13,56.0,38.5,8,452,0
3544,2,1,1800,1,0,8,15,55.0,26.1,6,470,4
3545,2,1,1800,1,0,9,3,56.0,5.2,3,466,-6
3546,2,1,1800,1,0,10,10,56.0,59.3,10,470,-2
3547,2,1,1800,1,0,11,11,56.0,35.5,7,466,-2
3548,2,1,1800,1,0,12,4,55.0,5.2,4,442,2
3549,2,1,1800,1,0,13,14,56.0,75.0,12,438,-10
3550,2,1,1800,1,0,14,8,51.0,65.2,11,418,-2
3551,2,1,1800,1,0,15,6,56.0,213.0,14,460,2
3552,3,0,1400,1,1,1,17,54.0,3.9,2,456,6
3553,3,0,1400,1,1,2,7,54.0,71.1,13,492,8
3554,3,0,1400,1,1,3,8,54.0,5.6,3,434,12
3555,3,0,1400,1,1,4,1,54.0,128.3,16,414,-4
3556,3,0,1400,1,1,5,5,54.0,7.3,4,488,8
3557,3,0,1400,1,1,6,6,54.0,94.0,14,440,-2
3558,3,0,1400,1,1,7,11,54.0,17.2,6,456,0
3559,3,0,1400,1,1,8,2,54.0,121.4,15,424,2
3560,3,0,1400,1,1,9,4,51.0,51.2,10,416,-4
3561,3,0,1400,1,1,10,9,53.0,2.6,1,446,0
3562,3,0,1400,1,1,11,3,54.0,13.0,5,420,-4
3563,3,0,1400,1,1,12,15,54.0,332.3,18,404,20
3564,3,0,1400,1,1,13,12,53.0,44.3,9,416,0
3565,3,0,1400,1,1,14,18,51.0,153.1,17,472,6
3566,3,0,1400,1,1,15,10,54.0,65.4,12,464,4
3567,3,0,1400,1,1,16,16,54.0,33.2,7,456,8
3568,3,0,1400,1,1,17,14,54.0,44.2,8,412,2
3569,3,0,1400,1,1,18,13,54.0,59.3,11,438,0
3570,4,0,1800,1,1,1,4,54.0,10.8,5,466,14
3571,4,0,1800,1,1,2,15,56.0,62.8,12,462,8
3572,4,0,1800,1,1,3,8,56.0,3.0,1,468,0
3573,4,0,1800,1,1,4,17,54.0,59.7,11,462,0
3574,4,0,1800,1,1,5,9,56.0,9.7,4,486,-6
3575,4,0,1800,1,1,6,14,56.0,16.4,7,478,-8
3576,4,0,1800,1,1,7,13,53.0,214.5,18,480,4
3577,4,0,1800,1,1,8,2,56.0,46.7,10,462,-2
3578,4,0,1800,1,1,9,1,56.0,143.9,17,470,4
3579,4,0,1800,1,1,10,7,56.0,3.3,2,436,12
3580,4,0,1800,1,1,11,5,54.0,8.3,3,438,-4
3581,4,0,1800,1,1,12,3,56.0,13.9,6,502,0
3582,4,0,1800,1,1,13,10,56.0,28.8,9,422,-10
3583,4,0,1800,1,1,14,18,55.0,23.1,8,492,0
3584,4,0,1800,1,1,15,11,54.0,118.0,14,406,0
3585,4,0,1800,1,1,16,16,54.0,120.7,15,468,6
3586,4,0,1800,1,1,17,12,56.0,127.0,16,430,2
3587,4,0,1800,1,1,18,6,54.0,78.0,13,404,8
3588,5,1,1800,1,1,1,1,55.0,24.0,7,526,-6
3589,5,1,1800,1,1,2,2,56.0,2.8,2,488,2
3590,5,1,1800,1,1,3,10,56.0,2.0,1,462,0
3591,5,1,1800,1,1,4,3,54.0,13.8,4,418,2
3592,5,1,1800,1,1,5,7,56.0,18.3,6,460,0
3593,5,1,1800,1,1,6,6,54.0,17.1,5,456,-2
3594,5,1,1800,1,1,7,9,53.0,34.1,8,484,0
3595,5,1,1800,1,1,8,4,54.0,7.5,3,418,-4
3596,5,1,1800,1,1,9,5,56.0,50.1,9,478,10
3597,5,1,1800,1,1,10,8,55.0,69.2,10,484,-2
3598,6,0,1600,1,1,1,7,54.0,3.4,2,440,8
3599,6,0,1600,1,1,2,2,54.0,9.8,5,478,4
3600,6,0,1600,1,1,3,6,53.0,4.2,3,440,-2
3601,6,0,1600,1,1,4,3,51.0,24.1,6,458,0
3602,6,0,1600,1,1,5,5,54.0,33.9,8,420,2
3603,6,0,1600,1,1,6,4,54.0,2.6,1,494,0
3604,6,0,1600,1,1,7,8,54.0,27.1,7,450,8
3605,6,0,1600,1,1,8,1,54.0,7.4,4,438,4
3606,6,0,1600,1,1,9,9,54.0,185.0,9,434,2
3607,7,1,1400,1,1,1,8,56.0,7.2,4,498,18
3608,7,1,1400,1,1,2,11,54.0,5.1,2,472,4
3609,7,1,1400,1,1,3,3,57.0,19.8,8,484,0
3610,7,1,1400,1,1,4,6,56.0,13.0,6,530,-10
3611,7,1,1400,1,1,5,15,57.0,15.3,7,506,6
3612,7,1,1400,1,1,6,14,57.0,207.7,16,500,10
3613,7,1,1400,1,1,7,4,57.0,3.2,1,478,8
3614,7,1,1400,1,1,8,9,57.0,6.0,3,500,4
3615,7,1,1400,1,1,9,10,55.0,174.9,15,438,-2
3616,7,1,1400,1,1,10,1,57.0,20.0,9,450,0
3617,7,1,1400,1,1,11,12,55.0,9.0,5,444,10
3618,7,1,1400,1,1,12,13,57.0,107.7,13,440,0
3619,7,1,1400,1,1,13,7,57.0,25.7,10,488,6
3620,7,1,1400,1,1,14,2,57.0,163.0,14,460,0
3621,7,1,1400,1,1,15,5,55.0,57.1,11,506,2
3622,7,1,1400,1,1,16,16,55.0,91.1,12,452,-4
3623,8,1,1800,1,1,1,11,57.0,2.0,1,432,2
3624,8,1,1800,1,1,2,9,57.0,3.6,2,482,0
3625,8,1,1800,1,1,3,12,57.0,5.4,3,464,0
3626,8,1,1800,1,1,4,3,54.0,22.7,6,450,4
3627,8,1,1800,1,1,5,10,57.0,132.3,12,490,12
3628,8,1,1800,1,1,6,1,57.0,23.6,7,468,12
3629,8,1,1800,1,1,7,13,57.0,43.1,9,484,8
3630,8,1,1800,1,1,8,8,57.0,16.2,4,456,2
3631,8,1,1800,1,1,9,5,57.0,19.8,5,480,0
3632,8,1,1800,1,1,10,14,56.0,24.7,8,486,-10
3633,8,1,1800,1,1,11,7,55.0,182.1,14,450,2
3634,8,1,1800,1,1,12,6,52.0,80.8,10,444,4
3635,8,1,1800,1,1,13,2,57.0,117.2,11,484,12
3636,8,1,1800,1,1,14,4,52.0,166.4,13,458,2
3637,9,0,2400,1,1,1,8,57.0,4.5,3,444,8
3638,9,0,2400,1,1,2,3,57.0,20.0,8,484,16
3639,9,0,2400,1,1,3,1,57.0,160.7,10,468,-2
3640,9,0,2400,1,1,4,9,57.0,13.4,5,464,12
3641,9,0,2400,1,1,5,6,57.0,17.3,7,480,0
3642,9,0,2400,1,1,6,5,57.0,55.9,9,490,-10
3643,9,0,2400,1,1,7,2,57.0,13.4,6,524,6
3644,9,0,2400,1,1,8,10,55.0,6.1,4,418,4
3645,9,0,2400,1,1,9,7,57.0,3.4,2,480,0
3646,10,0,1600,1,1,1,8,54.0,7.1,5,502,4
3647,10,0,1600,1,1,2,4,55.0,5.0,2,484,8
3648,10,0,1600,1,1,3,6,53.0,11.1,7,492,4
3649,10,0,1600,1,1,4,1,54.0,7.8,6,478,4
3650,10,0,1600,1,1,5,3,52.0,80.8,10,504,-6
3651,10,0,1600,1,1,6,2,53.0,21.8,8,438,0
3652,10,0,1600,1,1,7,7,53.0,6.8,4,458,14
3653,10,0,1600,1,1,8,9,54.0,32.4,9,522,10
3654,10,0,1600,1,1,9,5,55.0,5.4,3,472,-6
3655,10,0,1600,1,1,10,10,55.0,3.6,1,452,8
3656,11,1,1400,1,1,1,6,56.0,7.7,3,504,-2
3657,11,1,1400,1,1,2,12,57.0,12.5,6,504,-16
3658,11,1,1400,1,1,3,2,56.0,35.2,11,538,8
3659,11,1,1400,1,1,4,9,53.0,101.6,14,490,8
3660,11,1,1400,1,1,5,11,55.0,10.8,5,486,4
3661,11,1,1400,1,1,6,1,54.0,5.7,2,476,1
3662,11,1,1400,1,1,7,7,56.0,14.6,7,462,4
3663,11,1,1400,1,1,8,13,54.0,16.1,8,478,0
3664,11,1,1400,1,1,9,8,53.0,2.8,1,488,6
3665,11,1,1400,1,1,10,15,54.0,17.4,9,506,2
3666,11,1,1400,1,1,11,16,54.0,8.8,4,510,6
3667,11,1,1400,1,1,12,10,56.0,27.0,10,500,-2
3668,11,1,1400,1,1,13,14,53.0,203.6,16,486,-14
3669,11,1,1400,1,1,14,4,57.5,76.4,13,486,0
3670,11,1,1400,1,1,15,5,55.0,52.4,12,472,2
3671,11,1,1400,1,1,16,3,54.0,146.8,15,500,-4
3672,12,0,1200,1,1,1,2,57.0,21.2,9,486,4
3673,12,0,1200,1,1,2,1,54.0,11.9,5,436,8
3674,12,0,1200,1,1,3,9,57.0,17.5,8,474,-2
3675,12,0,1200,1,1,4,4,57.0,36.1,12,420,-8
3676,12,0,1200,1,1,5,5,55.0,5.5,2,470,0
3677,12,0,1200,1,1,6,11,55.0,104.8,14,480,-4
3678,12,0,1200,1,1,7,7,57.0,12.1,6,468,-2
3679,12,0,1200,1,1,8,12,57.0,6.1,3,466,2
3680,12,0,1200,1,1,9,6,55.0,15.9,7,444,4
3681,12,0,1200,1,1,10,14,56.0,9.7,4,476,4
3682,12,0,1200,1,1,11,3,57.0,47.9,13,492,-6
3683,12,0,1200,1,1,12,8,55.0,2.8,1,484,0
3684,12,0,1200,1,1,13,13,55.0,35.9,11,450,4
3685,12,0,1200,1,1,14,10,56.0,27.4,10,506,4
3686,1,1,1800,0,1,1,4,56.0,3.3,1,500,-2
3687,1,1,1800,0,1,2,11,56.0,10.6,5,438,2
3688,1,1,1800,0,1,3,1,56.0,10.1,4,482,-6
3689,1,1,1800,0,1,4,6,56.0,20.3,8,502,-2
3690,1,1,1800,0,1,5,2,56.0,19.4,7,462,-8
3691,1,1,1800,0,1,6,15,56.0,4.2,3,490,-2
3692,1,1,1800,0,1,7,3,56.0,20.9,9,506,4
3693,1,1,1800,0,1,8,8,56.0,4.1,2,526,2
3694,1,1,1800,0,1,9,16,56.0,37.9,10,498,4
3695,1,1,1800,0,1,10,7,56.0,14.1,6,476,0
3696,1,1,1800,0,1,11,14,56.0,230.1,14,500,18
3697,1,1,1800,0,1,12,10,56.0,57.1,11,506,0
3698,1,1,1800,0,1,13,13,56.0,304.2,15,520,0
3699,1,1,1800,0,1,14,9,56.0,111.7,12,500,0
3700,1,1,1800,0,1,15,12,55.0,124.6,13,460,-6
3701,2,1,1200,0,1,1,12,53.0,4.5,2,446,2
3702,2,1,1200,0,1,2,1,54.0,4.8,3,458,0
3703,2,1,1200,0,1,3,9,54.0,2.7,1,478,8
3704,2,1,1200,0,1,4,10,54.0,6.8,4,428,0
3705,2,1,1200,0,1,5,4,54.0,8.4,5,456,2
3706,2,1,1200,0,1,6,3,56.0,23.5,7,434,-6
3707,2,1,1200,0,1,7,5,53.0,187.3,15,522,-6
3708,2,1,1200,0,1,8,7,56.0,18.4,6,400,-4
3709,2,1,1200,0,1,9,11,56.0,37.3,8,470,6
3710,2,1,1200,0,1,10,2,56.0,411.0,16,432,2
3711,2,1,1200,0,1,11,6,54.0,132.0,13,410,-6
3712,2,1,1200,0,1,12,13,54.0,144.3,14,420,12
3713,2,1,1200,0,1,13,14,51.0,129.1,12,472,0
3714,2,1,1200,0,1,14,15,54.0,58.8,10,484,-4
3715,2,1,1200,0,1,15,8,56.0,99.4,11,516,0
3716,2,1,1200,0,1,16,16,54.0,50.9,9,464,0
3717,3,0,1800,0,1,1,3,54.0,10.2,4,450,6
3718,3,0,1800,0,1,2,2,54.0,2.5,1,472,-4
3719,3,0,1800,0,1,3,8,54.0,3.6,2,418,4
3720,3,0,1800,0,1,4,1,53.0,73.2,12,424,4
3721,3,0,1800,0,1,5,5,54.0,11.3,5,474,-4
3722,3,0,1800,0,1,6,6,54.0,47.7,11,398,2
3723,3,0,1800,0,1,7,14,51.0,122.6,16,442,6
3724,3,0,1800,0,1,8,9,54.0,18.8,6,460,0
3725,3,0,1800,0,1,9,13,54.0,25.6,8,424,2
3726,3,0,1800,0,1,10,15,54.0,33.2,9,442,2
3727,3,0,1800,0,1,11,11,54.0,208.0,17,440,4
3728,3,0,1800,0,1,12,18,54.0,90.7,14,434,-6
3729,3,0,1800,0,1,13,17,54.0,9.0,3,432,0
3730,3,0,1800,0,1,14,4,54.0,78.4,13,416,6
3731,3,0,1800,0,1,15,16,54.0,18.9,7,444,-6
3732,3,0,1800,0,1,16,7,54.0,92.2,15,422,-4
3733,3,0,1800,0,1,17,12,54.0,33.7,10,452,18
3734,3,0,1800,0,1,18,10,54.0,288.6,18,400,0
3735,4,0,1600,0,1,1,5,56.0,5.7,2,454,0
3736,4,0,1600,0,1,2,4,56.0,1.6,1,446,-2
3737,4,0,1600,0,1,3,6,51.0,61.3,11,418,0
3738,4,0,1600,0,1,4,11,56.0,13.7,5,462,2
3739,4,0,1600,0,1,5,13,54.0,117.6,13,440,0
3740,4,0,1600,0,1,6,12,54.0,38.3,9,466,-4
3741,4,0,1600,0,1,7,7,56.0,12.3,4,476,4
3742,4,0,1600,0,1,8,2,56.0,36.7,8,462,2
3743,4,0,1600,0,1,9,9,53.0,35.4,7,446,4
3744,4,0,1600,0,1,10,1,56.0,77.3,12,486,2
3745,4,0,1600,0,1,11,3,56.0,213.6,16,438,6
3746,4,0,1600,0,1,12,18,54.0,26.0,6,462,4
3747,4,0,1600,0,1,13,15,56.0,160.3,14,444,6
3748,4,0,1600,0,1,14,14,54.0,9.0,3,470,0
3749,4,0,1600,0,1,15,16,54.0,311.4,17,428,8
3750,4,0,1600,0,1,16,10,54.0,167.9,15,464,-6
3751,4,0,1600,0,1,17,17,54.0,457.7,18,376,-6
3752,4,0,1600,0,1,18,8,53.0,41.0,10,486,0
3753,5,0,2000,0,1,1,13,54.0,4.9,2,432,-2
3754,5,0,2000,0,1,2,6,56.0,10.0,7,456,4
3755,5,0,2000,0,1,3,8,56.0,9.3,6,482,-4
3756,5,0,2000,0,1,4,14,54.0,41.2,9,434,0
3757,5,0,2000,0,1,5,2,54.0,70.5,10,466,0
3758,5,0,2000,0,1,6,3,56.0,5.6,4,452,6
3759,5,0,2000,0,1,7,10,56.0,5.2,3,480,2
3760,5,0,2000,0,1,8,7,56.0,3.9,1,462,14
3761,5,0,2000,0,1,9,12,55.0,9.0,5,456,-2
3762,5,0,2000,0,1,10,11,54.0,31.4,8,458,4
3763,5,0,2000,0,1,11,1,56.0,99.6,12,490,2
3764,5,0,2000,0,1,12,9,51.0,98.9,11,432,-4
3765,5,0,2000,0,1,13,4,54.0,157.1,14,418,-10
3766,5,0,2000,0,1,14,5,56.0,150.7,13,514,-10
3767,5,0,2000,0,1,15,15,56.0,330.5,15,492,4
3768,5,0,2000,0,1,16,16,51.0,335.8,16,444,2
3769,6,1,1400,0,1,1,3,56.0,57.3,12,528,2
3770,6,1,1400,0,1,2,15,56.0,7.1,3,486,2
3771,6,1,1400,0,1,3,1,56.0,73.2,13,448,0
3772,6,1,1400,0,1,4,4,56.0,4.5,2,546,4
3773,6,1,1400,0,1,5,16,54.0,38.5,11,502,8
3774,6,1,1400,0,1,6,13,54.0,12.0,7,460,-6
3775,6,1,1400,0,1,7,7,54.0,11.2,6,464,14
3776,6,1,1400,0,1,8,5,56.0,8.0,4,510,0
3777,6,1,1400,0,1,9,6,56.0,124.8,14,482,0
3778,6,1,1400,0,1,10,2,56.0,25.9,10,456,0
3779,6,1,1400,0,1,11,14,56.0,21.8,9,410,-4
3780,6,1,1400,0,1,12,11,56.0,8.4,5,454,12
3781,6,1,1400,0,1,13,12,54.0,228.8,16,448,-2
3782,6,1,1400,0,1,14,9,54.0,4.0,1,498,4
3783,6,1,1400,0,1,15,8,53.0,14.6,8,472,6
3784,6,1,1400,0,1,16,10,56.0,207.6,15,460,0
3785,7,1,1800,0,1,1,5,55.0,2.2,2,484,-2
3786,7,1,1800,0,1,2,3,55.0,1.9,1,488,6
3787,7,1,1800,0,1,3,2,55.0,12.6,4,470,10
3788,7,1,1800,0,1,4,1,55.0,11.2,3,478,0
3789,7,1,1800,0,1,5,4,54.0,65.3,8,490,-2
3790,7,1,1800,0,1,6,6,55.0,24.4,5,462,4
3791,7,1,1800,0,1,7,9,55.0,181.7,9,520,-2
3792,7,1,1800,0,1,8,10,55.0,29.5,6,444,4
3793,7,1,1800,0,1,9,8,54.0,38.2,7,458,6
3794,7,1,1800,0,1,10,7,52.0,285.3,10,414,2
3795,8,0,1400,0,0,1,5,57.0,5.4,2,486,-6
3796,8,0,1400,0,0,2,4,57.0,1.7,1,496,6
3797,8,0,1400,0,0,3,1,57.0,50.2,9,480,20
3798,8,0,1400,0,0,4,8,57.0,18.6,6,466,6
3799,8,0,1400,0,0,5,16,55.0,34.0,8,444,0
3800,8,0,1400,0,0,6,12,55.0,134.7,13,488,20
3801,8,0,1400,0,0,7,13,55.0,64.6,10,454,2
3802,8,0,1400,0,0,8,10,55.0,16.7,5,408,6
3803,8,0,1400,0,0,9,6,55.0,66.8,11,488,10
